Cell id	x	y	z	Boa volume	Mean cell intensity
0	8.780555	11.289285	4.6556616	0.22891764	28.741928
1	10.420878	10.517368	4.4616756	0.09725614	9.364858
2	9.166513	12.254181	4.4616756	0.03232841	9.740221
3	9.455982	11.048061	4.733256	0.2567309	33.81426
4	9.986675	13.026098	4.6556616	0.02754236	5.8000116
5	7.236721	7.043742	4.8496475	0.05373018	12.087402
6	9.214758	8.925289	5.082431	0.15170874	19.467695
7	5.258684	9.359492	4.8496475	0.03810779	13.127945
8	6.32007	8.73231	5.1212277	0.19315773	37.250042
9	8.63582	9.841941	5.1988225	0.2275631	17.16768
10	9.986675	5.596398	5.160025	0.05481381	10.3854885
11	7.52619	7.6709247	5.1212277	0.030973867	5.688057
12	10.999816	5.7411323	5.2376194	0.0416296	8.451187
13	10.420878	9.118269	5.547997	0.30350778	23.116568
14	8.780555	11.434019	5.547997	0.3177756	22.415186
15	8.056883	12.833118	5.392808	0.15577236	10.6381855
16	11.626999	8.539331	5.4704027	0.10321612	7.831971
17	7.4297004	8.73231	5.547997	0.31235746	74.87111
18	6.7060285	9.504227	5.4704027	0.21943586	37.14579
19	8.201617	11.4822645	5.392808	0.11333004	25.281914
20	8.587576	7.6226797	5.78078	0.41376752	69.474396
21	9.938431	10.083165	5.6643887	0.33258528	27.185392
22	9.6972065	13.412057	5.6255913	0.10836338	24.25234
23	6.2235804	10.613857	5.5091996	0.02979993	9.336363
24	6.416559	13.508546	5.6643887	0.066643484	11.113817
25	11.723488	6.6095386	5.741983	0.10664763	14.41734
26	11.24104	10.662103	5.935969	0.38216153	30.991991
27	10.372634	11.4822645	6.05236	0.29935384	33.744568
28	9.407738	7.767414	6.05236	0.3136217	87.94058
29	7.8639035	9.648962	6.1687517	0.33132103	113.10636
30	7.3814554	10.758593	6.1687517	0.46415648	92.96877
31	5.982356	11.819978	5.6643887	0.03007084	9.621621
32	10.2279	7.284966	5.974766	0.07404831	13.673115
33	8.442842	8.684066	6.0911574	0.3687967	126.99113
34	10.13141	12.495405	5.819577	0.06565015	7.2475815
35	13.3638115	6.995497	5.935969	0.09057373	13.305015
36	12.398915	10.276144	5.974766	0.13563484	16.179605
37	6.8990073	12.495405	6.013563	0.17636141	27.803083
38	10.03492	13.701526	6.05236	0.022936916	14.62992
39	11.24104	7.52619	6.0911574	0.15252146	22.754671
40	10.3243885	8.249862	6.246346	0.38604456	105.38252
41	9.359492	9.166513	6.3627377	0.40247968	117.31045
42	7.1402316	13.605036	6.0911574	0.0833495	17.7843
43	8.925289	11.289285	6.5567236	0.5681853	134.60854
44	7.9603934	11.096306	6.440332	0.26738665	106.81603
45	12.833118	7.4297004	6.2851434	0.055626538	18.327888
46	8.153373	12.205936	6.517926	0.28039026	67.774574
47	8.298107	10.13141	6.517926	0.28616965	114.62986
48	7.8639035	13.267323	6.517926	0.2878854	60.034206
49	11.916468	7.8639035	6.401535	0.16913718	37.415756
50	13.65328	8.442842	6.634318	0.2495067	33.974014
51	10.372634	9.504227	6.828304	0.5961792	143.68794
52	9.263003	10.276144	6.7507095	0.36662945	149.46051
53	11.096306	8.587576	6.7507095	0.30540413	116.393654
54	10.13141	10.951571	7.099884	0.7049038	158.05327
55	9.070024	13.798015	6.789507	0.33213377	49.178085
56	12.591895	8.8288	6.789507	0.25167397	36.55559
57	11.530509	10.855082	7.2162757	0.6182131	139.27591
58	9.263003	12.591895	6.9834924	0.36328825	105.35701
59	14.183973	9.745451	6.828304	0.11369125	20.105516
60	11.675243	9.600717	7.0222898	0.25465396	86.06286
61	12.205936	9.890185	7.099884	0.25402182	91.6952
62	10.083165	12.157692	7.1386814	0.2946581	108.81143
63	13.122588	10.420878	7.0222898	0.14322028	19.332747
64	11.24104	11.675243	7.29387	0.288066	105.91721
65	13.701526	11.096306	7.0222898	0.08867737	17.924553
66	11.868223	15.486584	7.0222898	0.04641565	8.35408
67	11.868223	14.087484	7.29387	0.19424136	33.72783
68	12.495405	14.714666	7.099884	0.034495678	10.2041855
69	12.495405	11.434019	7.3714643	0.21320495	63.350395
70	12.591895	12.350671	7.3326674	0.23930247	61.15281
71	11.434019	12.398915	7.4490585	0.2887884	116.573746
72	11.723488	13.219077	7.4490585	0.20272984	47.86258
73	13.026098	13.412057	7.255073	0.035127796	5.5886917
74	13.508546	14.087484	7.255073	0.03106417	8.927321
