Cell id	x	y	z	Boa volume	Mean cell intensity
0	7.767414	12.012958	5.9193344	0.13788725	7.1715813
1	5.3551736	9.359492	6.158017	0.20421979	27.829964
2	8.8288	11.868223	6.3489633	0.17755345	13.140695
3	8.587576	9.407738	6.53991	0.1418872	11.977985
4	7.719169	10.03492	6.3012266	0.11133201	16.637629
5	5.6928873	10.13141	6.53991	0.21333079	28.329416
6	9.118269	5.6928873	6.4444366	0.045555014	8.463405
7	8.298107	10.3243885	6.6353827	0.096109964	10.1734
8	6.3683147	9.214758	6.7785926	0.32321838	65.50939
9	7.52619	12.109447	6.826329	0.19910873	17.866467
10	7.815659	7.6226797	6.921802	0.20510867	64.25336
11	5.3551736	14.425198	6.730856	0.051332723	9.798685
12	10.13141	5.982356	6.826329	0.04111062	7.332429
13	9.6972065	9.504227	7.2082214	0.2699968	21.109663
14	7.4779453	8.394596	7.2082214	0.1848867	66.10593
15	9.263003	10.565613	7.255958	0.3235517	29.70637
16	7.719169	13.894505	7.0172753	0.054221578	11.930314
17	6.995497	10.179654	7.446904	0.32944053	104.620224
18	6.3683147	11.723488	7.399168	0.45477235	91.514435
19	7.4779453	9.263003	7.494641	0.36732897	125.04502
20	8.346352	12.591895	7.2082214	0.15822034	20.78843
21	8.442842	8.249862	7.494641	0.30166307	72.84137
22	9.263003	14.376953	7.446904	0.12777625	13.138182
23	6.078846	13.267323	7.446904	0.1498871	23.327477
24	6.078846	14.569932	7.399168	0.06644365	15.553484
25	10.855082	6.9472523	7.5423775	0.11944302	11.5404
26	8.442842	9.6972065	7.8765335	0.47954985	98.71928
27	9.552472	11.868223	7.7333236	0.30955186	39.772533
28	9.263003	7.6709247	7.5423775	0.069888055	19.577055
29	7.3814554	10.758593	7.78106	0.34132928	92.22445
30	10.710347	11.385775	7.972007	0.34455144	28.055393
31	9.504227	8.780555	7.92427	0.43855032	94.94515
32	12.205936	7.236721	7.6378508	0.07644353	9.9607315
33	7.043742	11.819978	7.92427	0.3099963	98.50131
34	7.3814554	13.026098	7.972007	0.31877398	57.74812
35	9.6972065	13.074343	7.6378508	0.10266545	7.7629414
36	10.179654	7.8639035	7.8765335	0.15644258	21.8805
37	7.043742	14.183973	7.972007	0.3279961	48.955692
38	11.771733	10.806837	7.92427	0.14899823	14.89027
39	9.359492	9.938431	8.640319	1.3220954	37.66063
40	7.9603934	12.061202	8.306163	0.6287703	136.54936
41	8.298107	10.903327	8.353899	0.43910587	141.7272
42	8.442842	13.315567	8.544846	0.43655035	92.25655
43	12.061202	7.815659	8.258426	0.059221517	15.988732
44	11.048061	8.249862	8.401636	0.18355337	37.55178
45	10.083165	9.070024	8.497108	0.3882176	104.09217
46	9.407738	11.096306	8.688055	0.47866097	143.41765
47	8.201617	14.714666	8.592582	0.40155077	36.724213
48	12.881364	8.780555	8.640319	0.2997742	27.27948
49	9.214758	11.964712	8.974475	0.44988352	146.73721
50	10.758593	10.13141	8.879002	0.32444057	76.2075
51	11.723488	9.263003	8.8312645	0.28432995	31.275644
52	8.684066	10.03492	8.735791	0.04711055	28.983482
53	9.070024	12.881364	8.974475	0.36399567	100.41966
54	11.33753	10.372634	9.117684	0.30777413	84.53992
55	10.2279	11.289285	9.213158	0.34566256	138.22021
56	10.372634	12.302426	9.165421	0.3508847	92.09186
57	9.600717	13.942749	9.117684	0.24933037	55.15594
58	9.407738	14.714666	9.117684	0.24999702	59.117798
59	13.605036	10.03492	8.974475	0.12988734	9.98198
60	10.999816	11.385775	9.308631	0.35666242	134.7165
61	12.447161	10.951571	9.213158	0.15310928	13.831525
62	10.420878	13.074343	9.499577	0.35455135	108.340225
63	12.977854	11.578753	9.356367	0.08233235	7.8177834
64	11.626999	12.012958	9.499577	0.2746634	54.40151
65	10.903327	14.762911	9.45184	0.22977504	32.11674
66	11.819978	12.977854	9.690523	0.30910742	48.98678
67	10.951571	13.942749	9.59505	0.23377499	39.474056
68	11.964712	15.534828	9.547314	0.025333032	5.276319
69	13.219077	14.762911	9.642786	0.04255505	5.3237653
