0.000000000000000000e+00 3.920000000000000000e+02 3.940000000000000000e+02
0.000000000000000000e+00 4.490000000000000000e+02 4.620000000000000000e+02
0.000000000000000000e+00 4.830000000000000000e+02 4.840000000000000000e+02
1.000000000000000000e+00 4.400000000000000000e+02 5.400000000000000000e+02
1.000000000000000000e+00 4.310000000000000000e+02 5.180000000000000000e+02
1.000000000000000000e+00 4.390000000000000000e+02 5.300000000000000000e+02
1.000000000000000000e+00 4.710000000000000000e+02 5.740000000000000000e+02
2.000000000000000000e+00 5.100000000000000000e+02 4.700000000000000000e+02
3.000000000000000000e+00 4.080000000000000000e+02 3.550000000000000000e+02
3.000000000000000000e+00 4.570000000000000000e+02 3.880000000000000000e+02
4.000000000000000000e+00 3.520000000000000000e+02 3.170000000000000000e+02
5.000000000000000000e+00 2.270000000000000000e+02 4.150000000000000000e+02
5.000000000000000000e+00 3.180000000000000000e+02 4.310000000000000000e+02
6.000000000000000000e+00 3.940000000000000000e+02 3.530000000000000000e+02
6.000000000000000000e+00 4.080000000000000000e+02 3.750000000000000000e+02
6.000000000000000000e+00 3.790000000000000000e+02 3.460000000000000000e+02
7.000000000000000000e+00 2.860000000000000000e+02 2.810000000000000000e+02
7.000000000000000000e+00 3.310000000000000000e+02 3.230000000000000000e+02
7.000000000000000000e+00 3.770000000000000000e+02 3.710000000000000000e+02
7.000000000000000000e+00 3.630000000000000000e+02 3.730000000000000000e+02
7.000000000000000000e+00 3.800000000000000000e+02 3.960000000000000000e+02
8.000000000000000000e+00 3.390000000000000000e+02 5.000000000000000000e+02
8.000000000000000000e+00 3.650000000000000000e+02 5.140000000000000000e+02
8.000000000000000000e+00 3.590000000000000000e+02 5.110000000000000000e+02
8.000000000000000000e+00 3.780000000000000000e+02 5.300000000000000000e+02
8.000000000000000000e+00 3.450000000000000000e+02 4.770000000000000000e+02
8.000000000000000000e+00 3.900000000000000000e+02 5.220000000000000000e+02
8.000000000000000000e+00 3.840000000000000000e+02 4.980000000000000000e+02
9.000000000000000000e+00 4.750000000000000000e+02 5.370000000000000000e+02
9.000000000000000000e+00 5.100000000000000000e+02 5.890000000000000000e+02
9.000000000000000000e+00 5.120000000000000000e+02 5.900000000000000000e+02
9.000000000000000000e+00 4.850000000000000000e+02 5.640000000000000000e+02
9.000000000000000000e+00 4.960000000000000000e+02 5.850000000000000000e+02
1.000000000000000000e+01 4.990000000000000000e+02 4.310000000000000000e+02
1.000000000000000000e+01 5.610000000000000000e+02 4.350000000000000000e+02
1.000000000000000000e+01 6.020000000000000000e+02 4.960000000000000000e+02
1.000000000000000000e+01 5.800000000000000000e+02 4.540000000000000000e+02
1.000000000000000000e+01 6.110000000000000000e+02 4.980000000000000000e+02
1.100000000000000000e+01 4.630000000000000000e+02 5.220000000000000000e+02
1.100000000000000000e+01 4.410000000000000000e+02 5.090000000000000000e+02
1.100000000000000000e+01 4.780000000000000000e+02 5.560000000000000000e+02
1.200000000000000000e+01 5.350000000000000000e+02 4.270000000000000000e+02
1.200000000000000000e+01 5.660000000000000000e+02 4.660000000000000000e+02
1.200000000000000000e+01 5.570000000000000000e+02 4.460000000000000000e+02
