Cell id	x	y	z	Boa volume	Mean cell intensity
0	15.679563	16.258501	0.7638066	0.08605431	12.571963
1	14.762911	16.54797	1.0002229	0.12702852	26.94955
2	15.1488695	15.727807	1.0184088	0.08508075	11.295418
3	13.170833	15.727807	0.9456653	0.034582574	4.881261
4	13.798015	16.113766	1.2911968	0.19983394	32.710514
5	16.258501	16.885683	1.2184533	0.101504296	10.362703
6	15.776052	17.56111	1.3275685	0.14531453	20.005707
7	14.376953	17.94707	1.3639404	0.07339802	11.008581
8	12.977854	16.065521	1.3093827	0.04067791	8.151898
9	14.618176	15.197115	1.4184979	0.07530281	5.8549337
10	15.004135	18.815475	1.6185426	0.24114679	58.711067
11	16.113766	15.969031	1.6367284	0.14167427	17.247482
12	14.328708	16.789192	1.5639849	0.45384866	32.766373
13	16.789192	18.140047	1.545799	0.25215226	46.02466
14	15.390094	16.451479	1.5821707	0.2538454	26.267965
15	17.416376	17.078663	1.6003566	0.23369692	71.11007
16	13.990994	19.201433	1.4730555	0.035302162	6.7122154
17	15.824297	18.140047	1.8731446	0.28207865	95.42927
18	13.894505	16.017277	1.691286	0.07919706	34.987442
19	14.376953	16.35499	1.964074	0.25998306	48.107845
20	13.170833	16.54797	1.964074	0.48682272	72.14717
21	12.977854	18.815475	1.9095165	0.20326257	38.098457
22	14.859401	15.583073	2.2368622	0.25871322	44.68338
23	16.596214	17.126907	2.1277468	0.22429995	93.488106
24	14.183973	18.622496	1.964074	0.22954871	97.40499
25	17.368132	16.54797	2.109561	0.18937874	97.12769
26	14.666422	18.091803	2.1641185	0.26163387	103.69942
27	15.583073	17.319885	2.273234	0.5012145	152.97968
28	14.087484	15.341849	2.109561	0.14772727	36.640724
29	15.583073	13.894505	2.0186317	0.086858556	17.688442
30	16.017277	16.35499	2.4914644	0.31962425	127.0151
31	15.534828	15.100625	2.109561	0.1389229	31.487524
32	13.701526	17.56111	2.4550924	0.5050664	141.21146
33	16.740948	15.824297	2.382349	0.33837587	124.24811
34	17.609354	15.583073	2.2914197	0.12622428	33.411716
35	14.714666	16.789192	2.546022	0.56635845	152.17174
36	12.591895	17.94707	2.3641632	0.14167427	13.482058
37	17.850578	14.328708	2.2914197	0.060276113	13.27169
38	16.789192	13.990994	2.527836	0.088594034	20.281223
39	17.175152	14.859401	2.546022	0.068784185	17.685394
40	13.84626	16.306746	2.7096946	0.27907333	107.40396
41	15.293604	15.438338	2.8369958	0.3578894	124.703094
42	12.977854	16.789192	2.6187654	0.1342244	24.495762
43	12.157692	16.065521	2.655137	0.08372623	14.131297
44	16.210255	14.569932	2.6915088	0.102901146	26.241165
45	13.942749	15.245359	2.8369958	0.30400494	86.82173
46	14.955891	14.473442	2.8369958	0.12241469	26.624508
47	14.425198	13.894505	3.0734122	0.09041417	22.529259
