Cell id	x	y	z	Boa volume	Mean cell intensity
0	15.920791	12.350674	1.6198313	0.11241527	16.289385
1	14.907649	13.556794	1.9504092	0.5802351	63.344627
2	12.688388	12.977857	1.983467	0.2856933	29.361885
3	14.71467	12.398918	2.1487558	0.5541511	81.0259
4	13.701529	12.398918	2.3801603	0.72119665	73.46269
5	12.061205	12.302429	2.2479293	0.2673806	25.32568
6	16.933931	12.350674	2.6776805	0.40518743	28.526463
7	14.232222	11.723491	2.9090848	0.1477326	41.811394
8	14.811159	11.675246	3.206605	0.523989	46.472557
9	15.534832	11.289288	2.8099115	0.095256746	10.47974
10	15.631321	13.1708355	3.3057783	0.64432955	55.95519
11	14.666425	13.749773	3.1404893	0.16227502	32.235962
12	14.087487	14.135732	3.206605	0.38533586	48.45092
13	12.929611	11.530512	3.2396626	0.26130202	19.559954
14	15.776056	11.771736	3.1404893	0.06447912	9.681381
15	12.833122	12.977857	3.4710672	0.5497653	48.999706
16	14.039243	12.688388	3.5702405	0.66718197	85.58901
17	17.60936	11.096309	3.5041249	0.24999125	25.279848
18	11.289288	11.723491	3.1404893	0.035932876	7.3918476
19	11.868225	11.723491	3.371894	0.10764474	8.642542
20	12.109449	12.398918	3.3057783	0.10272032	18.51893
21	13.41206	11.096309	3.4380095	0.10172005	16.288103
22	16.354994	10.951574	3.7024717	0.31393176	20.21198
23	15.679566	11.819981	4.0330496	0.45050746	83.46371
24	18.284786	13.460304	3.5702405	0.020697951	6.7435
25	14.666425	10.276147	3.9008183	0.15711977	14.348522
26	17.754093	9.021781	3.8347027	0.09694952	13.1094475
27	16.644463	13.605039	3.966934	0.079252385	8.6659975
28	15.052383	12.254184	4.165281	0.49251893	89.77726
29	14.280466	15.776056	4.1983385	0.17604801	30.484556
30	13.846263	10.806839	3.9999917	0.16304447	19.444351
31	12.205939	12.688388	4.1983385	0.15819699	56.834457
32	15.148873	14.473446	4.1983385	0.51106244	70.988914
33	14.135732	13.798018	4.264454	0.5443023	76.25102
34	12.784877	12.061205	4.1983385	0.28715524	46.619644
35	13.363815	15.776056	4.1322227	0.30008182	43.410427
36	17.947073	10.179657	4.1322227	0.25937843	25.99249
37	13.026101	14.71467	4.231396	0.30223626	41.366173
38	12.640142	13.1708355	4.2975116	0.2097495	61.253906
39	16.885687	9.31125	4.1983385	0.11179972	16.823706
40	13.460304	12.0129595	4.231396	0.14550121	42.755184
41	17.754093	11.530512	4.396685	0.30115905	34.79555
42	11.530512	14.71467	4.1983385	0.053399175	6.8184257
43	16.499727	17.561113	4.1983385	0.046166435	6.7199917
44	13.701529	8.9735365	4.396685	0.20497897	20.35226
45	18.043562	12.591898	4.4628005	0.2756136	38.719547
46	16.01728	10.179657	4.561974	0.36579207	70.58269
47	16.210258	16.740952	4.5289164	0.23552577	22.696692
48	16.982176	11.096309	4.6611476	0.32478088	102.07897
49	17.03042	14.135732	4.8264365	0.53976256	120.59392
50	13.556794	11.096309	4.9586673	0.30900735	119.84597
51	17.995317	14.135732	4.5950317	0.07848294	7.5646834
52	15.004139	9.793698	4.6611476	0.2137506	40.442646
53	13.50855	10.034923	4.6611476	0.19574569	23.755623
54	15.631321	11.482267	4.9256096	0.6369429	136.99443
55	16.740952	12.205939	4.892552	0.3423241	117.86529
56	16.403238	15.293608	4.7603207	0.2149817	31.525867
57	16.30675	12.736632	4.9256096	0.34917215	114.28053
58	16.258505	13.846263	4.991725	0.39910883	128.06084
59	11.241043	12.157695	4.859494	0.1844349	38.383553
60	14.4252	11.868225	5.057841	0.5979323	146.05426
61	12.881367	11.578756	5.024783	0.458048	108.95368
62	11.723491	11.627002	4.892552	0.14565511	38.26034
63	10.083167	12.350674	4.727263	0.035009548	7.77802
64	14.473446	10.372636	4.9256096	0.17450912	47.71758
65	11.916471	12.977857	4.991725	0.36679232	58.913868
66	14.569936	12.881367	5.190072	0.5650772	147.09499
67	15.197118	13.798018	5.123956	0.5153713	153.66588
68	15.341852	15.776056	4.892552	0.14780954	33.11109
69	9.890188	14.232222	4.859494	0.07979099	10.268996
70	12.736632	15.100628	5.024783	0.2975427	46.67172
71	12.977857	13.1708355	5.0908985	0.4639727	110.334785
72	14.9558935	14.811159	5.123956	0.3456327	51.637165
73	13.701529	14.183977	5.2231297	0.3620218	108.33727
74	11.964715	14.666425	5.157014	0.38710555	44.02946
75	10.855084	14.859405	5.123956	0.05632305	9.581968
76	14.087487	15.486587	5.057841	0.08763929	13.289648
77	10.951574	13.605039	5.157014	0.066864386	13.379683
