Cell id	x	y	z	Boa volume	Mean cell intensity
0	13.460304	14.762915	3.6400003	0.19830833	16.719555
1	14.232222	14.569936	3.6400003	0.06237868	10.591012
2	15.776056	15.486587	4.28	0.2156254	16.477793
3	14.52169	16.258505	4.4800005	0.18089817	22.874708
4	13.363815	16.403238	4.5200005	0.18890499	31.0229
5	15.004139	14.376956	4.5600004	0.39708218	30.716122
6	13.653284	14.087487	4.6000004	0.31496578	35.45641
7	12.881367	14.9558935	4.88	0.44000244	34.42073
8	14.183977	15.100628	4.76	0.3266967	40.666847
9	13.990997	12.254184	4.7200003	0.09775763	14.085617
10	17.60936	15.920791	4.7200003	0.20436001	27.828857
11	13.460304	15.5830765	4.88	0.25053886	51.79572
12	17.657604	13.267325	4.8	0.13304348	17.280476
13	15.486587	18.091806	4.9200006	0.2151599	38.853912
14	14.52169	18.960215	4.8	0.021506678	7.922086
15	16.403238	16.11377	5.1600003	0.38767883	86.59435
16	16.210258	14.762915	5.2400002	0.4607643	126.092476
17	15.824301	17.319891	5.28	0.23257007	67.02007
18	16.885687	15.052383	5.1600003	0.20436001	49.152065
19	11.144553	17.705849	5.0400004	0.18657742	19.957895
20	12.447164	18.33303	5.0400004	0.1673983	14.696734
21	17.126911	14.039243	5.1200004	0.112840235	18.710272
22	15.438342	16.210258	5.4000006	0.3226933	121.904625
23	14.9558935	16.885687	5.3600006	0.3270691	122.052826
24	13.894508	18.140053	5.2400002	0.22949767	63.793552
25	14.280466	17.2234	5.5200005	0.3119865	94.97174
26	10.420881	16.403238	5.32	0.22502875	47.654945
27	12.736632	16.547974	5.5600004	0.53589803	132.75258
28	14.859405	15.486587	5.6400003	0.5430669	148.04321
29	12.109449	17.2234	5.4000006	0.28861776	41.08415
30	15.197118	13.21908	5.4800005	0.43236804	70.23936
31	16.258505	13.026101	5.4800005	0.37706515	79.289116
32	14.3287115	14.232222	5.7200003	0.69370675	146.17648
33	10.276147	13.556794	5.4000006	0.12196428	25.86085
34	13.556794	16.065525	5.6800003	0.49297777	148.75526
35	15.920791	12.061205	5.32	0.031282444	5.741082
36	11.241043	16.162014	5.5600004	0.23694588	70.083275
37	14.52169	11.675246	5.5200005	0.19095324	19.725286
38	13.749773	14.907649	5.8800006	0.67825174	156.48799
39	14.135732	12.784877	5.7200003	0.32017952	71.88764
40	12.157695	13.460304	5.7200003	0.2935522	88.2503
41	13.31557	17.657604	5.6800003	0.14849849	68.43667
42	15.486587	14.473446	5.8400006	0.3120796	139.91878
43	10.469126	15.052383	5.6800003	0.16386041	27.795185
44	12.591898	15.293608	6.0000005	0.36133084	144.58426
45	12.0129595	15.727811	5.76	0.34717923	148.44397
46	12.398918	12.447164	5.7200003	0.15138468	23.127075
47	13.363815	13.21908	5.8400006	0.44158518	120.95884
48	13.1708355	12.205939	5.8	0.1595777	37.127445
49	11.771736	14.762915	5.8800006	0.3825582	106.44976
50	10.999819	13.798018	5.76	0.117867775	30.40496
51	12.591898	13.990997	5.9600005	0.21637022	91.74407
