Cell id	x	y	z	Boa volume	Mean cell intensity
0	15.245363	13.846263	5.25	0.09964877	4.788308
1	14.473446	13.990997	5.8125	0.98630464	69.95883
2	12.254184	13.50855	5.875	0.5303933	54.956406
3	13.21908	13.41206	5.875	0.5772355	67.207565
4	14.039243	14.569936	6.875	0.38172024	40.29661
5	14.135732	13.122591	6.9375	0.43278116	35.001163
6	15.631321	13.701529	7.0	0.34942532	60.13239
7	14.3287115	15.197118	6.75	0.025312243	6.379316
8	12.736632	14.039243	7.375	0.39030313	63.064648
9	14.811159	12.543653	7.0625	0.09819405	5.5155582
10	14.907649	14.376956	7.4375	0.41954315	48.07448
11	11.964715	13.122591	7.375	0.32062173	33.823864
12	12.784877	12.977857	7.25	0.3065109	35.64727
13	13.50855	13.749773	7.4375	0.47220424	65.422
14	15.486587	16.499727	7.5625	0.045678414	8.222931
15	15.5830765	13.122591	8.0	0.14474529	32.958595
16	13.267325	15.631321	8.0	0.643571	38.27837
17	15.534832	12.447164	8.125	0.38695726	40.63298
18	13.846263	14.859405	8.375	0.74831134	70.2725
19	16.162014	15.100628	7.9375	0.051206376	12.198857
20	10.662105	18.091806	7.8125	0.049315233	8.663718
21	11.434022	14.183977	8.0625	0.1181238	14.825062
22	15.727811	14.4252	8.0625	0.12306987	12.663073
23	11.771736	15.245363	8.0	0.13790809	19.480974
24	14.52169	13.460304	8.375	0.7481659	63.56617
25	12.736632	13.846263	8.4375	0.6867764	60.204113
26	13.701529	12.543653	8.25	0.19886112	22.528728
27	18.236542	13.267325	8.125	0.07564578	15.325004
28	15.245363	17.078667	8.5	0.29981914	39.15624
29	10.083167	13.846263	8.625	0.14139943	20.302416
30	17.368135	14.9558935	8.625	0.124670066	13.882095
31	12.061205	15.486587	9.125	0.59047353	69.072495
32	11.385777	16.162014	8.6875	0.121178724	14.415302
33	14.859405	16.01728	9.0625	0.3303684	65.26931
34	17.2234	12.977857	8.6875	0.09528459	11.717559
35	13.990997	10.276147	8.6875	0.080882795	7.4208517
36	16.11377	11.434022	8.875	0.23915705	33.866474
37	12.254184	16.692707	8.75	0.13165276	13.391094
38	13.798018	16.837442	8.8125	0.14227226	16.456985
39	16.403238	13.50855	9.0625	0.47482276	64.72062
40	10.7585945	14.666425	8.875	0.29007247	26.296623
41	16.547974	12.254184	9.0	0.22344601	54.63662
42	10.662105	13.605039	9.0625	0.102558225	25.297829
43	15.438342	14.907649	9.25	0.68663096	147.95734
44	10.71035	12.398918	8.9375	0.049024288	6.528191
45	11.434022	13.31557	9.125	0.29661876	71.98824
46	12.833122	12.881367	9.4375	0.5197738	123.28563
47	15.148873	13.894508	9.3125	0.49257043	121.95926
48	16.596218	15.052383	9.0	0.11710549	21.388803
49	14.183977	14.569936	9.5625	0.78613424	153.88177
50	13.074346	11.675246	9.3125	0.36731845	52.81934
51	15.534832	12.833122	9.4375	0.2570502	59.618713
52	11.771736	14.087487	9.3125	0.26985177	82.37551
53	12.591898	14.52169	9.4375	0.5750534	122.486374
54	14.473446	10.999819	9.125	0.07564578	12.821152
55	14.039243	12.061205	9.375	0.31262073	61.809406
56	14.087487	13.074346	9.5625	0.79500806	147.91718
57	13.990997	15.631321	9.3125	0.25544998	76.516594
58	15.245363	12.0129595	9.375	0.25719565	68.51712
59	13.50855	16.11377	9.4375	0.080882795	27.492807
60	11.675246	12.350674	9.4375	0.07229991	15.830988
