Cell id	x	y	z	Boa volume	Mean cell intensity
0	12.881367	13.701529	3.4787984	0.3232305	24.107687
1	14.376956	12.109449	3.5139377	0.071974404	10.634053
2	11.964715	13.21908	4.111307	0.32650208	31.453657
3	13.026101	12.591898	4.181586	0.3662516	42.617558
4	13.798018	12.350674	4.111307	0.32813787	54.531662
5	10.806839	13.363815	3.9707496	0.053244703	6.39631
6	11.675246	12.0129595	4.287004	0.36412507	40.478752
7	13.460304	13.460304	4.357283	0.30728164	50.99686
8	16.499727	11.819981	4.708677	0.020529063	6.796818
9	12.398918	11.434022	4.8843737	0.13495201	16.852558
10	15.245363	12.495408	5.0600705	0.0862875	7.682433
11	11.675246	15.004139	5.200628	0.09315778	10.102668
12	12.591898	13.990997	5.3763247	0.17903633	13.742662
13	14.232222	12.881367	5.5168824	0.31554234	41.737625
14	11.192798	13.605039	5.2357674	0.13609706	14.155528
15	13.074346	11.964715	5.552022	0.34073338	41.255714
16	13.798018	13.798018	5.5168824	0.46996015	33.585045
17	10.61386	12.784877	5.306046	0.045801893	11.280353
18	12.350674	12.929611	5.6574397	0.409518	74.35707
19	11.627002	12.350674	5.762858	0.43094677	64.73183
20	12.495408	10.71035	5.552022	0.18149	24.696894
21	14.9558935	9.793698	5.6925793	0.14828363	15.40416
22	11.385777	17.271645	5.6925793	0.050382085	11.4756365
23	16.01728	10.903329	5.9034157	0.043675378	8.033703
24	16.354994	7.767416	5.868276	0.030261965	8.7675705
25	10.469126	15.148873	5.9736943	0.076718174	10.409341
26	12.254184	16.210258	5.9034157	0.22475643	18.652637
27	10.7585945	16.644463	5.938555	0.13151687	18.318888
28	15.100628	10.903329	6.043973	0.14264019	23.642595
29	17.368135	9.455984	6.008834	0.1268549	14.713602
30	11.337532	15.486587	6.0791125	0.1245648	17.727356
31	9.263005	12.977857	6.043973	0.120229974	21.420258
32	11.771736	14.52169	6.149391	0.19384016	33.326504
33	12.495408	9.40774	6.1142516	0.058642782	9.899561
34	10.420881	11.627002	6.2548094	0.19375837	21.138643
35	14.376956	12.205939	6.2548094	0.31652382	41.72804
36	11.385777	13.942753	6.325088	0.19735709	27.00384
37	15.293608	17.947073	6.0791125	0.068621054	8.480298
38	13.798018	10.999819	6.325088	0.25485483	45.717854
39	10.083167	13.41206	6.2548094	0.12252007	22.899023
40	13.267325	14.376956	6.2899485	0.18639736	37.042343
41	13.074346	15.390098	6.2548094	0.26835003	40.36279
42	13.074346	9.793698	6.21967	0.06723064	11.828449
43	12.784877	13.653284	6.465646	0.33410847	53.232307
44	12.688388	12.109449	6.5359244	0.5074196	86.28364
45	13.41206	12.543653	6.465646	0.16807659	65.51649
46	13.942753	14.61818	6.3953667	0.12636416	28.232777
47	11.144553	12.495408	6.465646	0.2654874	33.167465
48	11.868225	10.855084	6.3602276	0.051854286	10.55833
49	16.547974	9.50423	6.3953667	0.07140188	15.175195
50	17.705849	12.157695	6.430506	0.07549134	14.582816
51	14.087487	18.188297	6.325088	0.01995654	7.1229534
52	11.096309	7.8639054	6.430506	0.04343001	6.1073422
53	17.754093	12.881367	6.3953667	0.048173778	11.492336
54	7.9121504	12.350674	6.5359244	0.1163041	22.063135
55	14.232222	8.732312	6.7116213	0.20741715	42.73735
56	8.00864	11.482267	6.6413426	0.09667471	20.383127
57	8.635822	15.824301	6.7116213	0.2497839	28.79786
58	12.302429	7.9121504	6.7116213	0.047519464	7.6092834
59	14.811159	16.789198	6.5710635	0.088250436	16.580976
60	14.52169	9.745454	6.7819	0.29354107	38.722076
61	15.245363	10.71035	6.887318	0.41900554	106.26179
62	13.846263	17.41638	6.606203	0.06518591	15.14553
63	8.684068	11.289288	6.7116213	0.083097726	21.49498
64	8.684068	12.833122	6.7819	0.13781463	30.465633
65	15.534832	14.9558935	6.9927363	0.4575282	80.821144
66	16.451483	12.929611	6.7819	0.14746575	16.3293
67	10.420881	16.354994	6.7819	0.16439609	21.58187
68	13.122591	8.491088	6.8521786	0.14983763	19.954468
69	15.920791	9.793698	6.7819	0.049973138	16.348576
70	10.179657	10.61386	6.9927363	0.36060813	88.73443
71	16.162014	11.337532	6.9224577	0.17527403	19.62134
72	11.144553	9.166515	6.8170395	0.081952676	8.892179
73	10.61386	9.600719	7.0278754	0.10689835	16.775684
74	15.631321	13.846263	7.0278754	0.40878192	89.21553
75	12.929611	12.736632	7.3792696	0.54733264	137.05833
76	9.31125	14.71467	6.9927363	0.22549254	27.72686
77	14.4252	15.872545	6.887318	0.11892135	14.737163
78	13.605039	16.789198	6.957597	0.09618398	17.06113
