Cell id	x	y	z	Boa volume	Mean cell intensity
0	13.122591	14.087487	3.20472	0.04960721	6.855465
1	14.087487	13.267325	3.1113787	0.026650298	8.10869
2	13.942753	14.135732	3.3602889	0.03338529	7.7028008
3	14.087487	12.784877	4.10702	0.18763837	16.780207
4	14.907649	13.21908	4.044792	0.109353125	10.770793
5	14.71467	12.495408	3.9203372	0.051707372	11.340353
6	16.162014	14.859405	3.8581095	0.028605618	6.88607
7	13.942753	15.631321	4.1381335	0.13303423	16.280762
8	13.026101	12.350674	4.1692476	0.42459428	32.29024
9	12.640142	15.727811	4.10702	0.21856141	14.883535
10	13.749773	14.183977	4.2003613	0.26490974	37.53483
11	11.241043	13.894508	4.4492717	0.2342764	45.5644
12	12.640142	14.4252	4.511499	0.33899468	36.18222
13	18.6225	12.254184	4.10702	0.046420764	6.737899
14	11.819981	13.074346	4.511499	0.3705695	48.800243
15	13.31557	13.605039	4.4492717	0.2361593	36.289585
16	15.486587	17.60936	4.262589	0.106528774	18.875458
17	13.074346	10.420881	4.2003613	0.024043202	6.5210876
18	18.236542	14.9558935	4.1692476	0.06995703	7.624203
19	16.210258	15.631321	4.4803853	0.29539827	61.28492
20	14.569936	17.802338	4.4803853	0.14788018	22.569801
21	17.368135	13.653284	4.542613	0.13882777	29.965311
22	17.512869	12.640142	4.4492717	0.06698784	9.406467
23	16.210258	13.31557	4.822637	0.28996682	102.243095
24	17.368135	15.390098	4.511499	0.09146556	16.878767
25	14.762915	16.885687	4.7292957	0.16960597	57.08651
26	16.982176	10.806839	4.667068	0.09530378	38.147186
27	16.837442	14.232222	4.7292957	0.10261813	25.516376
28	11.482267	18.188297	4.5737267	0.058080267	12.05734
29	15.679566	16.596218	4.7604094	0.17996193	79.88828
30	8.780557	16.837442	4.6981816	0.078719765	7.424993
31	16.065525	12.157695	4.7604094	0.23796977	46.649006
32	16.065525	14.811159	4.8848643	0.25361234	69.72449
33	14.039243	15.872545	4.9782057	0.46174538	112.30975
34	15.245363	15.872545	4.822637	0.23717317	105.33469
35	15.148873	11.144553	4.791523	0.29720876	47.01122
36	16.499727	11.241043	4.7604094	0.10167668	38.464817
37	14.280466	14.087487	5.071547	0.38230142	139.1329
38	8.105129	15.631321	4.791523	0.12810972	32.777
39	16.885687	12.833122	4.6981816	0.04453786	13.965855
40	15.486587	14.183977	4.947092	0.3111857	109.49666
41	15.004139	12.0129595	4.8848643	0.2928636	54.27702
42	13.41206	12.254184	5.071547	0.5015036	139.81345
43	15.341852	13.026101	5.102661	0.43263283	130.24825
44	12.398918	17.850582	4.8537507	0.1378139	36.018227
45	12.977857	16.162014	5.0404334	0.24702218	78.96961
46	13.701529	16.692707	5.071547	0.22565849	90.75294
47	11.048063	17.512869	4.8537507	0.08444089	10.720349
48	13.267325	17.464624	4.9159784	0.13412052	37.023098
49	13.653284	10.469126	4.947092	0.22580333	56.465027
50	10.565616	11.434022	5.00932	0.20856754	47.752598
51	14.4252	9.841943	4.8537507	0.042365283	8.958954
52	12.591898	11.048063	5.0404334	0.3419639	93.48455
53	8.684068	14.9558935	4.9782057	0.14049342	30.572914
54	13.942753	13.122591	5.2582297	0.40612736	141.33275
55	13.1708355	13.798018	5.227116	0.5637841	139.81447
56	14.907649	15.100628	5.1337748	0.21870625	113.6316
57	11.819981	15.872545	5.1648884	0.39019513	128.40019
58	9.455984	16.451483	4.947092	0.112467155	18.348835
59	10.855084	16.547974	5.102661	0.24209768	32.337677
60	10.034923	13.1708355	5.1648884	0.3185	74.25841
61	12.495408	14.907649	5.382685	0.62881666	157.84908
62	12.0129595	16.933931	5.071547	0.21182641	39.381832
63	12.543653	10.083167	5.102661	0.1738063	17.473562
64	10.855084	10.420881	4.9782057	0.08617895	27.972118
65	13.894508	11.289288	5.1648884	0.18952127	71.3944
66	11.627002	12.350674	5.227116	0.30271262	80.898636
67	13.798018	14.762915	5.2582297	0.3316079	154.49315
68	10.324391	15.872545	5.102661	0.1922732	30.01811
69	14.280466	8.780557	5.00932	0.040265124	9.336332
70	8.635822	11.385777	5.0404334	0.06517736	15.469928
71	12.398918	11.916471	5.2582297	0.2425322	109.52327
72	8.394599	12.157695	5.071547	0.04265496	10.351422
73	8.877047	13.942753	5.102661	0.103921674	17.555254
74	11.385777	15.148873	5.351571	0.32494533	120.57488
75	9.600719	11.964715	5.0404334	0.13469987	15.335342
76	9.021781	12.977857	5.102661	0.0814717	17.642574
77	11.723491	13.50855	5.4449124	0.5142494	139.47182
78	9.50423	14.473446	5.1648884	0.1840174	51.58161
79	10.806839	14.3287115	5.351571	0.47441876	141.19167
80	13.653284	9.455984	4.9782057	0.026288202	8.520658
81	9.745454	15.148873	5.227116	0.1677955	60.4958
82	11.289288	11.385777	5.289344	0.16127776	62.740963
83	12.543653	12.929611	5.382685	0.379984	145.59145
84	11.530512	10.372636	5.227116	0.09588314	30.655336
85	10.662105	13.074346	5.538254	0.20320852	110.90185
