6.000000000000000000e+00 8.610000000000000000e+02 6.670000000000000000e+02 7.780000000000000000e+02
5.000000000000000000e+00 1.033000000000000000e+03 9.550000000000000000e+02 1.024000000000000000e+03
5.000000000000000000e+00 1.009000000000000000e+03 9.270000000000000000e+02 1.012000000000000000e+03
4.000000000000000000e+00 1.076000000000000000e+03 1.057000000000000000e+03 1.064000000000000000e+03
5.000000000000000000e+00 1.077000000000000000e+03 1.041000000000000000e+03 1.071000000000000000e+03
5.000000000000000000e+00 1.105000000000000000e+03 1.076000000000000000e+03 1.093000000000000000e+03
5.000000000000000000e+00 1.121000000000000000e+03 1.104000000000000000e+03 1.110000000000000000e+03
4.000000000000000000e+00 1.114000000000000000e+03 1.099000000000000000e+03 1.116000000000000000e+03
4.000000000000000000e+00 1.118000000000000000e+03 1.106000000000000000e+03 1.109000000000000000e+03
5.000000000000000000e+00 1.081000000000000000e+03 1.034000000000000000e+03 1.053000000000000000e+03
8.000000000000000000e+00 9.920000000000000000e+02 1.041000000000000000e+03 1.047000000000000000e+03
4.000000000000000000e+00 1.110000000000000000e+03 1.113000000000000000e+03 1.117000000000000000e+03
5.000000000000000000e+00 1.140000000000000000e+03 1.116000000000000000e+03 1.131000000000000000e+03
4.000000000000000000e+00 1.126000000000000000e+03 1.128000000000000000e+03 1.132000000000000000e+03
6.000000000000000000e+00 1.127000000000000000e+03 1.073000000000000000e+03 1.086000000000000000e+03
6.000000000000000000e+00 1.129000000000000000e+03 1.076000000000000000e+03 1.089000000000000000e+03
6.000000000000000000e+00 1.126000000000000000e+03 1.085000000000000000e+03 1.087000000000000000e+03
4.000000000000000000e+00 1.003000000000000000e+03 9.470000000000000000e+02 9.950000000000000000e+02
1.000000000000000000e+01 5.940000000000000000e+02 6.240000000000000000e+02 7.350000000000000000e+02
3.000000000000000000e+00 5.920000000000000000e+02 1.115000000000000000e+03 1.146000000000000000e+03
5.000000000000000000e+00 7.210000000000000000e+02 5.250000000000000000e+02 6.000000000000000000e+02
5.000000000000000000e+00 9.810000000000000000e+02 9.110000000000000000e+02 9.430000000000000000e+02
5.000000000000000000e+00 1.039000000000000000e+03 9.560000000000000000e+02 1.015000000000000000e+03
3.000000000000000000e+00 4.830000000000000000e+02 9.930000000000000000e+02 1.000000000000000000e+03
6.000000000000000000e+00 8.320000000000000000e+02 6.700000000000000000e+02 7.210000000000000000e+02
6.000000000000000000e+00 9.850000000000000000e+02 8.500000000000000000e+02 8.920000000000000000e+02
4.000000000000000000e+00 1.082000000000000000e+03 1.076000000000000000e+03 1.093000000000000000e+03
6.000000000000000000e+00 9.360000000000000000e+02 8.330000000000000000e+02 8.890000000000000000e+02
6.000000000000000000e+00 9.780000000000000000e+02 9.000000000000000000e+02 9.210000000000000000e+02
5.000000000000000000e+00 9.510000000000000000e+02 8.130000000000000000e+02 9.090000000000000000e+02
7.000000000000000000e+00 7.770000000000000000e+02 6.090000000000000000e+02 7.100000000000000000e+02
5.000000000000000000e+00 1.091000000000000000e+03 1.068000000000000000e+03 1.073000000000000000e+03
1.000000000000000000e+01 1.117000000000000000e+03 1.339000000000000000e+03 1.387000000000000000e+03
6.000000000000000000e+00 8.900000000000000000e+02 7.940000000000000000e+02 7.950000000000000000e+02
5.000000000000000000e+00 1.007000000000000000e+03 9.100000000000000000e+02 1.000000000000000000e+03
6.000000000000000000e+00 1.048000000000000000e+03 9.760000000000000000e+02 1.006000000000000000e+03
7.000000000000000000e+00 1.012000000000000000e+03 9.980000000000000000e+02 1.020000000000000000e+03
8.000000000000000000e+00 8.500000000000000000e+02 8.210000000000000000e+02 8.640000000000000000e+02
6.000000000000000000e+00 1.054000000000000000e+03 9.590000000000000000e+02 9.860000000000000000e+02
6.000000000000000000e+00 1.132000000000000000e+03 1.060000000000000000e+03 1.078000000000000000e+03
6.000000000000000000e+00 1.117000000000000000e+03 1.040000000000000000e+03 1.052000000000000000e+03
4.000000000000000000e+00 1.084000000000000000e+03 1.058000000000000000e+03 1.092000000000000000e+03
4.000000000000000000e+00 1.098000000000000000e+03 1.071000000000000000e+03 1.088000000000000000e+03
7.000000000000000000e+00 1.053000000000000000e+03 1.010000000000000000e+03 1.036000000000000000e+03
1.000000000000000000e+01 1.229000000000000000e+03 1.477000000000000000e+03 1.570000000000000000e+03
7.000000000000000000e+00 9.480000000000000000e+02 8.770000000000000000e+02 9.430000000000000000e+02
6.000000000000000000e+00 1.058000000000000000e+03 9.680000000000000000e+02 1.019000000000000000e+03
5.000000000000000000e+00 1.063000000000000000e+03 9.970000000000000000e+02 1.029000000000000000e+03
9.000000000000000000e+00 8.750000000000000000e+02 8.330000000000000000e+02 9.680000000000000000e+02
6.000000000000000000e+00 1.080000000000000000e+03 1.023000000000000000e+03 1.024000000000000000e+03
8.000000000000000000e+00 1.031000000000000000e+03 1.088000000000000000e+03 1.112000000000000000e+03
6.000000000000000000e+00 1.109000000000000000e+03 1.047000000000000000e+03 1.065000000000000000e+03
6.000000000000000000e+00 8.140000000000000000e+02 5.480000000000000000e+02 7.300000000000000000e+02
5.000000000000000000e+00 1.035000000000000000e+03 9.640000000000000000e+02 1.031000000000000000e+03
