1.300000000000000000e+01 6.290000000000000000e+02 9.300000000000000000e+02 9.500000000000000000e+02
8.000000000000000000e+00 9.100000000000000000e+02 7.810000000000000000e+02 7.890000000000000000e+02
1.200000000000000000e+01 4.680000000000000000e+02 3.280000000000000000e+02 3.840000000000000000e+02
1.100000000000000000e+01 7.100000000000000000e+02 6.250000000000000000e+02 6.340000000000000000e+02
1.000000000000000000e+01 8.260000000000000000e+02 7.560000000000000000e+02 7.570000000000000000e+02
1.200000000000000000e+01 7.090000000000000000e+02 6.480000000000000000e+02 6.540000000000000000e+02
1.300000000000000000e+01 6.980000000000000000e+02 1.010000000000000000e+03 1.013000000000000000e+03
8.000000000000000000e+00 9.260000000000000000e+02 8.100000000000000000e+02 8.110000000000000000e+02
1.000000000000000000e+01 7.880000000000000000e+02 6.730000000000000000e+02 7.290000000000000000e+02
1.200000000000000000e+01 6.330000000000000000e+02 5.480000000000000000e+02 5.560000000000000000e+02
1.200000000000000000e+01 7.100000000000000000e+02 6.370000000000000000e+02 6.620000000000000000e+02
8.000000000000000000e+00 8.010000000000000000e+02 6.780000000000000000e+02 7.110000000000000000e+02
1.000000000000000000e+01 8.830000000000000000e+02 8.110000000000000000e+02 8.150000000000000000e+02
1.000000000000000000e+01 8.240000000000000000e+02 7.470000000000000000e+02 7.480000000000000000e+02
1.100000000000000000e+01 8.050000000000000000e+02 7.450000000000000000e+02 7.470000000000000000e+02
1.200000000000000000e+01 5.030000000000000000e+02 3.730000000000000000e+02 4.910000000000000000e+02
1.200000000000000000e+01 7.390000000000000000e+02 6.710000000000000000e+02 6.880000000000000000e+02
1.200000000000000000e+01 7.020000000000000000e+02 6.120000000000000000e+02 6.500000000000000000e+02
1.500000000000000000e+01 7.170000000000000000e+02 8.270000000000000000e+02 8.300000000000000000e+02
1.200000000000000000e+01 6.480000000000000000e+02 5.470000000000000000e+02 5.880000000000000000e+02
1.200000000000000000e+01 6.690000000000000000e+02 5.850000000000000000e+02 6.210000000000000000e+02
1.400000000000000000e+01 9.650000000000000000e+02 6.750000000000000000e+02 7.110000000000000000e+02
1.200000000000000000e+01 5.650000000000000000e+02 4.820000000000000000e+02 5.260000000000000000e+02
1.500000000000000000e+01 6.690000000000000000e+02 7.300000000000000000e+02 7.750000000000000000e+02
1.200000000000000000e+01 6.420000000000000000e+02 5.660000000000000000e+02 5.700000000000000000e+02
1.300000000000000000e+01 7.010000000000000000e+02 1.007000000000000000e+03 1.017000000000000000e+03
1.400000000000000000e+01 9.360000000000000000e+02 6.660000000000000000e+02 6.860000000000000000e+02
1.400000000000000000e+01 1.003000000000000000e+03 7.520000000000000000e+02 7.570000000000000000e+02
1.100000000000000000e+01 7.720000000000000000e+02 7.120000000000000000e+02 7.150000000000000000e+02
1.100000000000000000e+01 6.260000000000000000e+02 5.210000000000000000e+02 5.930000000000000000e+02
1.300000000000000000e+01 6.510000000000000000e+02 9.510000000000000000e+02 9.770000000000000000e+02
1.600000000000000000e+01 8.710000000000000000e+02 8.450000000000000000e+02 8.500000000000000000e+02
1.500000000000000000e+01 7.580000000000000000e+02 8.780000000000000000e+02 8.800000000000000000e+02
1.200000000000000000e+01 7.520000000000000000e+02 6.990000000000000000e+02 7.040000000000000000e+02
1.300000000000000000e+01 4.250000000000000000e+02 6.330000000000000000e+02 6.910000000000000000e+02
1.200000000000000000e+01 6.630000000000000000e+02 5.790000000000000000e+02 6.170000000000000000e+02
1.500000000000000000e+01 6.250000000000000000e+02 7.380000000000000000e+02 7.510000000000000000e+02
1.300000000000000000e+01 6.490000000000000000e+02 9.550000000000000000e+02 9.560000000000000000e+02
1.700000000000000000e+01 8.400000000000000000e+02 1.167000000000000000e+03 1.174000000000000000e+03
1.300000000000000000e+01 4.270000000000000000e+02 6.200000000000000000e+02 7.640000000000000000e+02
1.300000000000000000e+01 6.650000000000000000e+02 9.730000000000000000e+02 9.790000000000000000e+02
1.200000000000000000e+01 5.860000000000000000e+02 4.860000000000000000e+02 5.390000000000000000e+02
1.600000000000000000e+01 7.560000000000000000e+02 7.420000000000000000e+02 7.450000000000000000e+02
1.900000000000000000e+01 1.186000000000000000e+03 7.720000000000000000e+02 7.820000000000000000e+02
1.900000000000000000e+01 1.274000000000000000e+03 8.840000000000000000e+02 8.990000000000000000e+02
1.500000000000000000e+01 6.790000000000000000e+02 7.880000000000000000e+02 8.150000000000000000e+02
1.300000000000000000e+01 4.360000000000000000e+02 6.550000000000000000e+02 7.590000000000000000e+02
1.700000000000000000e+01 8.180000000000000000e+02 1.121000000000000000e+03 1.151000000000000000e+03
1.600000000000000000e+01 7.400000000000000000e+02 7.010000000000000000e+02 7.260000000000000000e+02
1.500000000000000000e+01 6.520000000000000000e+02 7.920000000000000000e+02 7.940000000000000000e+02
1.500000000000000000e+01 6.780000000000000000e+02 8.030000000000000000e+02 8.060000000000000000e+02
1.600000000000000000e+01 8.460000000000000000e+02 8.070000000000000000e+02 8.110000000000000000e+02
1.600000000000000000e+01 8.330000000000000000e+02 7.810000000000000000e+02 8.010000000000000000e+02
1.800000000000000000e+01 1.135000000000000000e+03 1.227000000000000000e+03 1.256000000000000000e+03
1.800000000000000000e+01 9.950000000000000000e+02 1.066000000000000000e+03 1.134000000000000000e+03
1.800000000000000000e+01 1.032000000000000000e+03 1.112000000000000000e+03 1.127000000000000000e+03
2.000000000000000000e+01 8.950000000000000000e+02 9.720000000000000000e+02 9.860000000000000000e+02
1.800000000000000000e+01 1.171000000000000000e+03 1.279000000000000000e+03 1.284000000000000000e+03
1.800000000000000000e+01 1.145000000000000000e+03 1.231000000000000000e+03 1.232000000000000000e+03
1.800000000000000000e+01 1.110000000000000000e+03 1.218000000000000000e+03 1.221000000000000000e+03
1.900000000000000000e+01 1.225000000000000000e+03 8.310000000000000000e+02 8.580000000000000000e+02
1.900000000000000000e+01 1.214000000000000000e+03 8.250000000000000000e+02 8.320000000000000000e+02
2.000000000000000000e+01 8.620000000000000000e+02 9.420000000000000000e+02 9.640000000000000000e+02
