0.000000000000000000e+00 8.430000000000000000e+02 5.900000000000000000e+02
0.000000000000000000e+00 8.430000000000000000e+02 6.010000000000000000e+02
1.000000000000000000e+00 4.930000000000000000e+02 3.810000000000000000e+02
1.000000000000000000e+00 5.520000000000000000e+02 3.990000000000000000e+02
1.000000000000000000e+00 5.520000000000000000e+02 4.230000000000000000e+02
1.000000000000000000e+00 5.500000000000000000e+02 4.000000000000000000e+02
1.000000000000000000e+00 5.500000000000000000e+02 4.130000000000000000e+02
1.000000000000000000e+00 5.730000000000000000e+02 4.390000000000000000e+02
1.000000000000000000e+00 5.730000000000000000e+02 4.510000000000000000e+02
1.000000000000000000e+00 5.940000000000000000e+02 4.810000000000000000e+02
1.000000000000000000e+00 5.910000000000000000e+02 4.570000000000000000e+02
1.000000000000000000e+00 5.910000000000000000e+02 4.630000000000000000e+02
1.000000000000000000e+00 6.130000000000000000e+02 4.770000000000000000e+02
1.000000000000000000e+00 6.130000000000000000e+02 4.940000000000000000e+02
1.000000000000000000e+00 6.160000000000000000e+02 4.910000000000000000e+02
1.000000000000000000e+00 6.160000000000000000e+02 4.950000000000000000e+02
2.000000000000000000e+00 4.880000000000000000e+02 5.200000000000000000e+02
2.000000000000000000e+00 4.880000000000000000e+02 5.510000000000000000e+02
2.000000000000000000e+00 5.050000000000000000e+02 5.730000000000000000e+02
2.000000000000000000e+00 5.050000000000000000e+02 5.760000000000000000e+02
2.000000000000000000e+00 2.970000000000000000e+02 4.420000000000000000e+02
2.000000000000000000e+00 3.600000000000000000e+02 5.000000000000000000e+02
2.000000000000000000e+00 3.600000000000000000e+02 5.370000000000000000e+02
2.000000000000000000e+00 3.590000000000000000e+02 4.950000000000000000e+02
2.000000000000000000e+00 3.980000000000000000e+02 4.590000000000000000e+02
2.000000000000000000e+00 3.980000000000000000e+02 4.670000000000000000e+02
2.000000000000000000e+00 4.310000000000000000e+02 5.520000000000000000e+02
2.000000000000000000e+00 4.310000000000000000e+02 5.720000000000000000e+02
2.000000000000000000e+00 4.690000000000000000e+02 5.710000000000000000e+02
2.000000000000000000e+00 4.690000000000000000e+02 5.830000000000000000e+02
2.000000000000000000e+00 5.070000000000000000e+02 5.800000000000000000e+02
2.000000000000000000e+00 5.070000000000000000e+02 5.900000000000000000e+02
3.000000000000000000e+00 5.880000000000000000e+02 6.790000000000000000e+02
3.000000000000000000e+00 5.880000000000000000e+02 6.800000000000000000e+02
3.000000000000000000e+00 5.080000000000000000e+02 5.620000000000000000e+02
3.000000000000000000e+00 5.520000000000000000e+02 6.190000000000000000e+02
3.000000000000000000e+00 5.400000000000000000e+02 6.120000000000000000e+02
3.000000000000000000e+00 5.650000000000000000e+02 6.520000000000000000e+02
3.000000000000000000e+00 5.650000000000000000e+02 6.710000000000000000e+02
3.000000000000000000e+00 5.810000000000000000e+02 6.880000000000000000e+02
