0.000000000000000000e+00 8.430000000000000000e+02 5.900000000000000000e+02
1.000000000000000000e+00 5.520000000000000000e+02 4.230000000000000000e+02
1.000000000000000000e+00 5.500000000000000000e+02 4.130000000000000000e+02
1.000000000000000000e+00 5.730000000000000000e+02 4.390000000000000000e+02
1.000000000000000000e+00 5.910000000000000000e+02 4.630000000000000000e+02
1.000000000000000000e+00 6.130000000000000000e+02 4.770000000000000000e+02
1.000000000000000000e+00 6.160000000000000000e+02 4.910000000000000000e+02
2.000000000000000000e+00 4.880000000000000000e+02 5.510000000000000000e+02
2.000000000000000000e+00 5.050000000000000000e+02 5.730000000000000000e+02
2.000000000000000000e+00 3.600000000000000000e+02 5.000000000000000000e+02
2.000000000000000000e+00 3.980000000000000000e+02 4.590000000000000000e+02
2.000000000000000000e+00 4.310000000000000000e+02 5.720000000000000000e+02
2.000000000000000000e+00 4.690000000000000000e+02 5.710000000000000000e+02
2.000000000000000000e+00 5.070000000000000000e+02 5.900000000000000000e+02
3.000000000000000000e+00 5.880000000000000000e+02 6.800000000000000000e+02
3.000000000000000000e+00 5.650000000000000000e+02 6.520000000000000000e+02
3.000000000000000000e+00 5.810000000000000000e+02 6.880000000000000000e+02
4.000000000000000000e+00 5.920000000000000000e+02 8.560000000000000000e+02
4.000000000000000000e+00 6.670000000000000000e+02 8.880000000000000000e+02
4.000000000000000000e+00 6.930000000000000000e+02 8.940000000000000000e+02
4.000000000000000000e+00 6.870000000000000000e+02 8.620000000000000000e+02
5.000000000000000000e+00 9.000000000000000000e+02 1.088000000000000000e+03
5.000000000000000000e+00 8.810000000000000000e+02 1.069000000000000000e+03
5.000000000000000000e+00 8.570000000000000000e+02 1.033000000000000000e+03
5.000000000000000000e+00 8.990000000000000000e+02 1.085000000000000000e+03
5.000000000000000000e+00 9.050000000000000000e+02 1.092000000000000000e+03
5.000000000000000000e+00 9.040000000000000000e+02 1.101000000000000000e+03
5.000000000000000000e+00 9.030000000000000000e+02 1.100000000000000000e+03
5.000000000000000000e+00 9.060000000000000000e+02 1.108000000000000000e+03
6.000000000000000000e+00 1.019000000000000000e+03 1.191000000000000000e+03
6.000000000000000000e+00 1.080000000000000000e+03 1.250000000000000000e+03
6.000000000000000000e+00 1.056000000000000000e+03 1.229000000000000000e+03
6.000000000000000000e+00 1.072000000000000000e+03 1.255000000000000000e+03
6.000000000000000000e+00 1.077000000000000000e+03 1.244000000000000000e+03
7.000000000000000000e+00 1.163000000000000000e+03 7.550000000000000000e+02
7.000000000000000000e+00 1.225000000000000000e+03 8.060000000000000000e+02
7.000000000000000000e+00 1.222000000000000000e+03 8.160000000000000000e+02
7.000000000000000000e+00 1.284000000000000000e+03 8.920000000000000000e+02
7.000000000000000000e+00 1.242000000000000000e+03 8.520000000000000000e+02
7.000000000000000000e+00 1.199000000000000000e+03 7.650000000000000000e+02
8.000000000000000000e+00 8.560000000000000000e+02 1.040000000000000000e+03
8.000000000000000000e+00 7.990000000000000000e+02 9.060000000000000000e+02
8.000000000000000000e+00 8.810000000000000000e+02 1.039000000000000000e+03
8.000000000000000000e+00 8.840000000000000000e+02 1.043000000000000000e+03
8.000000000000000000e+00 8.710000000000000000e+02 1.024000000000000000e+03
9.000000000000000000e+00 9.210000000000000000e+02 1.062000000000000000e+03
9.000000000000000000e+00 1.020000000000000000e+03 1.110000000000000000e+03
9.000000000000000000e+00 1.025000000000000000e+03 1.131000000000000000e+03
9.000000000000000000e+00 1.018000000000000000e+03 1.128000000000000000e+03
1.000000000000000000e+01 1.127000000000000000e+03 1.178000000000000000e+03
1.000000000000000000e+01 1.087000000000000000e+03 1.157000000000000000e+03
1.000000000000000000e+01 1.050000000000000000e+03 1.123000000000000000e+03
1.000000000000000000e+01 1.084000000000000000e+03 1.108000000000000000e+03
1.000000000000000000e+01 1.067000000000000000e+03 1.122000000000000000e+03
1.000000000000000000e+01 1.086000000000000000e+03 1.144000000000000000e+03
1.000000000000000000e+01 1.116000000000000000e+03 1.161000000000000000e+03
1.000000000000000000e+01 9.580000000000000000e+02 1.037000000000000000e+03
1.000000000000000000e+01 1.139000000000000000e+03 1.194000000000000000e+03
1.100000000000000000e+01 1.141000000000000000e+03 6.560000000000000000e+02
1.100000000000000000e+01 1.073000000000000000e+03 3.820000000000000000e+02
1.100000000000000000e+01 1.135000000000000000e+03 5.140000000000000000e+02
1.100000000000000000e+01 1.162000000000000000e+03 6.610000000000000000e+02
1.100000000000000000e+01 1.185000000000000000e+03 7.130000000000000000e+02
1.100000000000000000e+01 1.191000000000000000e+03 7.210000000000000000e+02
1.100000000000000000e+01 1.159000000000000000e+03 6.780000000000000000e+02
1.100000000000000000e+01 1.202000000000000000e+03 7.140000000000000000e+02
1.100000000000000000e+01 1.075000000000000000e+03 5.150000000000000000e+02
1.100000000000000000e+01 1.100000000000000000e+03 5.060000000000000000e+02
1.100000000000000000e+01 1.179000000000000000e+03 7.300000000000000000e+02
1.200000000000000000e+01 5.040000000000000000e+02 9.090000000000000000e+02
1.200000000000000000e+01 6.990000000000000000e+02 1.027000000000000000e+03
1.200000000000000000e+01 5.220000000000000000e+02 8.680000000000000000e+02
1.200000000000000000e+01 5.950000000000000000e+02 9.560000000000000000e+02
1.200000000000000000e+01 5.550000000000000000e+02 9.570000000000000000e+02
1.300000000000000000e+01 1.034000000000000000e+03 7.650000000000000000e+02
1.400000000000000000e+01 7.160000000000000000e+02 6.690000000000000000e+02
