0.000000000000000000e+00 7.530000000000000000e+02 9.030000000000000000e+02
1.000000000000000000e+00 8.520000000000000000e+02 1.014000000000000000e+03
1.000000000000000000e+00 8.630000000000000000e+02 1.017000000000000000e+03
1.000000000000000000e+00 9.050000000000000000e+02 1.035000000000000000e+03
2.000000000000000000e+00 9.150000000000000000e+02 6.570000000000000000e+02
3.000000000000000000e+00 7.930000000000000000e+02 7.670000000000000000e+02
3.000000000000000000e+00 6.970000000000000000e+02 6.620000000000000000e+02
3.000000000000000000e+00 7.960000000000000000e+02 7.720000000000000000e+02
4.000000000000000000e+00 7.090000000000000000e+02 1.105000000000000000e+03
4.000000000000000000e+00 7.620000000000000000e+02 1.170000000000000000e+03
5.000000000000000000e+00 1.009000000000000000e+03 9.250000000000000000e+02
5.000000000000000000e+00 1.076000000000000000e+03 1.027000000000000000e+03
5.000000000000000000e+00 1.161000000000000000e+03 1.107000000000000000e+03
5.000000000000000000e+00 1.120000000000000000e+03 1.058000000000000000e+03
6.000000000000000000e+00 1.040000000000000000e+03 1.041000000000000000e+03
6.000000000000000000e+00 1.124000000000000000e+03 1.110000000000000000e+03
6.000000000000000000e+00 1.129000000000000000e+03 1.109000000000000000e+03
6.000000000000000000e+00 1.115000000000000000e+03 1.096000000000000000e+03
6.000000000000000000e+00 9.010000000000000000e+02 8.710000000000000000e+02
7.000000000000000000e+00 1.018000000000000000e+03 9.030000000000000000e+02
7.000000000000000000e+00 1.012000000000000000e+03 9.010000000000000000e+02
7.000000000000000000e+00 1.084000000000000000e+03 9.870000000000000000e+02
7.000000000000000000e+00 9.830000000000000000e+02 8.640000000000000000e+02
7.000000000000000000e+00 9.000000000000000000e+02 8.150000000000000000e+02
7.000000000000000000e+00 1.060000000000000000e+03 9.660000000000000000e+02
7.000000000000000000e+00 1.005000000000000000e+03 8.670000000000000000e+02
7.000000000000000000e+00 1.121000000000000000e+03 1.022000000000000000e+03
7.000000000000000000e+00 1.067000000000000000e+03 9.820000000000000000e+02
7.000000000000000000e+00 1.122000000000000000e+03 1.021000000000000000e+03
7.000000000000000000e+00 1.099000000000000000e+03 9.910000000000000000e+02
7.000000000000000000e+00 1.023000000000000000e+03 9.090000000000000000e+02
8.000000000000000000e+00 9.810000000000000000e+02 8.680000000000000000e+02
8.000000000000000000e+00 8.090000000000000000e+02 7.190000000000000000e+02
9.000000000000000000e+00 5.990000000000000000e+02 7.910000000000000000e+02
9.000000000000000000e+00 6.660000000000000000e+02 8.980000000000000000e+02
9.000000000000000000e+00 8.430000000000000000e+02 1.100000000000000000e+03
9.000000000000000000e+00 8.080000000000000000e+02 1.081000000000000000e+03
9.000000000000000000e+00 8.770000000000000000e+02 1.114000000000000000e+03
9.000000000000000000e+00 7.750000000000000000e+02 9.750000000000000000e+02
9.000000000000000000e+00 8.870000000000000000e+02 1.109000000000000000e+03
9.000000000000000000e+00 8.560000000000000000e+02 1.059000000000000000e+03
9.000000000000000000e+00 8.470000000000000000e+02 1.012000000000000000e+03
1.000000000000000000e+01 8.640000000000000000e+02 5.760000000000000000e+02
1.000000000000000000e+01 8.720000000000000000e+02 6.920000000000000000e+02
1.000000000000000000e+01 9.490000000000000000e+02 7.270000000000000000e+02
1.100000000000000000e+01 8.040000000000000000e+02 7.000000000000000000e+02
1.100000000000000000e+01 8.100000000000000000e+02 6.980000000000000000e+02
1.200000000000000000e+01 6.450000000000000000e+02 9.690000000000000000e+02
