Cell id	x	y	z	Boa volume	Mean cell intensity
0	14.985407	13.8371	3.875	0.50478005	38.025284
1	15.44473	14.813161	4.125	0.80702996	45.041836
2	14.296422	15.157653	4.1875	0.44564867	69.494514
3	15.100238	15.904053	4.0	0.21798256	19.666235
4	13.95193	16.018883	3.9375	0.43678924	24.210121
5	13.779684	14.181592	3.9375	0.4687243	33.7839
6	16.248545	13.779684	4.0625	0.21077141	12.234541
7	15.272484	13.033285	5.375	0.454096	35.33132
8	12.803623	15.329899	5.25	0.39908528	41.538063
9	16.535622	16.19113	5.0625	0.2359074	19.238321
10	16.076298	15.387314	5.375	0.33603927	40.987507
11	14.69833	15.55956	5.5625	0.72729534	87.40093
12	13.492607	16.765282	5.3125	0.3525219	29.765368
13	15.215068	16.248545	5.4375	0.4590408	56.55401
14	15.904053	16.880114	5.0625	0.08097084	10.183197
15	14.296422	13.262946	5.4375	0.47325704	28.762453
16	14.813161	14.353838	5.5625	1.0705457	69.27035
17	13.550023	15.329899	5.5625	0.4742872	64.32314
18	13.262946	13.894515	5.5625	0.07046317	10.842102
19	16.535622	17.16719	6.375	0.42586952	51.17869
20	15.55956	18.487743	6.125	0.17615794	23.28414
21	11.425655	16.133713	6.3125	0.20335424	31.97849
22	13.894515	18.430328	6.3125	0.34840125	26.307243
23	18.085836	14.468669	6.3125	0.14607716	25.148064
24	14.870576	14.583499	6.75	0.6199523	136.2905
25	17.454268	15.157653	6.5625	0.32717988	63.354115
26	16.018883	16.19113	6.625	0.49942318	129.40764
27	12.459131	16.765282	6.5	0.3778639	87.462234
28	13.492607	17.569098	6.5	0.47675958	75.561676
29	16.535622	12.172054	6.375	0.1444289	19.928593
30	16.994944	13.779684	6.4375	0.19861549	25.22081
31	11.540485	13.664854	6.4375	0.1734795	22.598494
32	13.205531	14.468669	6.8125	0.44194007	135.47412
33	14.353838	15.272484	6.875	0.5781277	143.42824
34	16.880114	15.731806	6.5625	0.19861549	57.812008
35	14.468669	16.478207	6.8125	0.9314737	150.44617
36	15.329899	16.994944	6.8125	0.26186752	121.6767
37	15.272484	17.856174	6.625	0.32141095	129.05963
38	15.329899	12.172054	6.5625	0.24971159	26.541883
39	14.526084	12.573962	6.625	0.14896162	36.87543
40	15.042822	13.492607	6.8125	0.637053	105.29428
41	16.076298	14.813161	6.875	0.55134344	137.50214
42	12.114639	14.755745	6.6875	0.21942478	44.94247
43	15.502145	15.674391	6.875	0.39372844	129.43962
44	13.435192	15.904053	6.875	0.5342427	140.59674
45	16.30596	13.492607	6.75	0.20417838	56.771667
46	13.377777	13.262946	6.9375	0.28102857	78.25608
47	13.8371	13.95193	6.9375	0.35087362	137.0294
48	12.746208	15.44473	6.9375	0.32759193	123.156525
49	12.057223	15.904053	6.9375	0.12197134	39.45258
50	12.975869	12.631377	6.8125	0.18048462	38.987343
