Cell id	x	y	z	Boa volume	Mean cell intensity
0	14.569932	16.885683	6.1867714	0.38160238	34.487343
1	15.293604	17.512865	5.710866	0.10855453	9.112225
2	16.017277	16.113766	5.6513777	0.13070852	11.010559
3	15.534828	15.341849	6.0083065	0.17889343	11.149323
4	15.245359	16.54797	6.3057475	0.2121244	17.082771
5	13.605036	16.113766	6.1867714	0.036831	7.1015153
6	13.894505	15.486584	6.5437	0.107308365	14.908321
7	16.54797	17.126907	6.841141	0.26764783	20.427616
8	15.631318	18.091803	7.0196056	0.4930646	33.463654
9	14.955891	17.46462	7.3170466	0.69328123	54.43239
10	15.534828	16.065521	7.5549994	0.4184334	46.861897
11	13.942749	17.27164	7.376535	0.45761824	59.846443
12	15.872541	20.407555	7.0196056	0.08626208	10.351527
13	13.074343	17.030416	7.1980705	0.17252415	11.7069845
14	13.65328	20.648777	7.0196056	0.069231205	12.879997
15	16.933928	19.442657	7.376535	0.21849367	57.15231
16	14.762911	16.403234	7.5549994	0.36290997	53.07183
17	15.293604	19.732126	7.5549994	0.3299559	68.08976
18	15.679563	13.990994	7.436023	0.045692593	7.554544
19	14.5216875	20.26282	7.376535	0.08072358	11.775299
20	14.666422	15.486584	7.5549994	0.095677525	11.3588705
21	18.815475	16.210255	7.495511	0.10896991	12.005074
22	13.074343	19.78037	7.5549994	0.20589359	41.232395
23	14.5216875	14.811156	7.792952	0.16366257	25.745995
24	16.403234	18.284782	7.971417	0.54817265	124.55694
25	17.27164	18.815475	7.9119287	0.20492436	71.17236
26	17.898823	16.885683	7.9119287	0.37911007	46.459843
27	14.376953	18.718985	8.090393	0.49915698	138.92656
28	17.416376	17.609354	7.971417	0.30614036	78.22909
29	15.631318	19.0567	8.149881	0.28440177	100.06511
30	13.894505	19.490902	7.971417	0.22195524	49.933132
31	11.434019	18.236538	8.030905	0.09387751	8.73448
32	15.1488695	18.333027	8.328346	0.47298756	141.83452
33	12.833118	18.767231	8.149881	0.4466797	64.354706
34	17.609354	15.438338	8.149881	0.23372453	24.989107
35	16.740948	16.692703	8.447322	0.69328123	130.54562
36	14.859401	17.319885	8.744763	0.6251578	143.91289
37	15.920787	17.609354	8.50681	0.4836492	134.44604
38	13.84626	17.94707	8.685275	0.5881883	143.6185
39	15.245359	16.451479	8.685275	0.5992653	135.03145
40	15.824297	15.583073	8.625787	0.3770331	81.58004
41	12.157692	17.802334	8.50681	0.1127084	27.406532
42	16.837439	15.341849	8.625787	0.2821864	54.899796
43	13.556791	16.596214	8.804252	0.4573413	108.64404
44	12.061202	16.789192	8.5662985	0.24230921	35.985428
45	14.232219	16.017277	8.923227	0.39309478	120.7921
46	16.933928	14.087484	8.625787	0.040431023	9.0034275
47	13.074343	17.46462	8.804252	0.28495562	102.28509
48	16.258501	14.376953	8.744763	0.037246387	8.1821575
49	15.05238	15.293604	8.982716	0.26750937	92.19021
50	13.508546	15.293604	9.042204	0.31569427	60.535114
51	15.004135	14.328708	8.923227	0.1903858	33.751038
52	12.205936	15.679563	8.804252	0.040015634	8.162633
53	13.219077	14.425198	8.982716	0.1502317	15.3335285
