Cell id	x	y	z	Boa volume	Mean cell intensity
0	13.798015	14.183973	1.9591796	0.048810076	5.6401296
1	13.605036	15.920787	2.5033963	0.102349155	17.866203
2	14.859401	13.170833	2.3582718	0.024405038	7.830453
3	14.183973	13.412057	2.6122396	0.2001382	19.744133
4	18.381271	15.486584	2.3219907	0.04433441	16.142849
5	13.990994	11.916468	2.394553	0.05033011	9.325504
6	13.942749	12.64014	2.430834	0.07253954	11.508681
7	12.495405	11.819978	2.6848018	0.1639951	16.023026
8	12.784874	12.54365	2.6848018	0.22834332	34.126797
9	14.714666	14.183973	2.5033963	0.04120989	7.9897466
10	18.284782	14.762911	2.430834	0.024067251	12.126317
11	10.517368	13.894505	2.8662074	0.27394444	36.531628
12	13.74977	14.232219	2.721083	0.16813298	34.234863
13	12.205936	15.920787	2.6122396	0.1267542	11.89264
14	15.197115	18.043558	2.6122396	0.0866421	10.903461
15	17.850578	11.289285	2.6122396	0.04171657	5.354248
16	13.122588	14.376953	2.9387696	0.15639491	35.391747
17	12.833118	13.3638115	2.9024885	0.25013053	25.770359
18	12.157692	14.328708	2.9750507	0.16880855	16.844782
19	13.170833	15.197115	2.9024885	0.088331036	13.450216
20	16.403234	10.999816	2.9024885	0.16492401	31.89061
21	10.903327	12.54365	2.9387696	0.2119607	40.51999
22	17.46462	13.65328	2.757364	0.1400123	25.048607
23	17.368132	12.350671	2.6848018	0.04526332	5.7742496
24	11.24104	13.219077	2.9387696	0.1879779	37.86003
25	17.46462	15.341849	2.7936451	0.0977046	15.852086
26	16.16201	15.969031	2.9750507	0.32579458	50.808987
27	11.626999	14.714666	3.083894	0.1868801	15.84125
28	11.626999	15.631318	2.9387696	0.10150469	26.88923
29	15.534828	17.030416	3.047613	0.2302856	61.402763
30	17.126907	10.565613	2.9750507	0.14963919	41.491425
31	16.210255	13.219077	3.1927373	0.37443575	86.52474
32	16.933928	14.425198	3.0113318	0.11687395	19.444233
33	14.232219	18.236538	3.0113318	0.14398128	13.511897
34	15.293604	11.192796	3.083894	0.16163059	37.95713
35	16.113766	11.675243	3.083894	0.13959005	50.204464
36	14.5216875	17.27164	3.2290184	0.2034316	47.38836
37	16.789192	12.64014	3.047613	0.040365424	10.985338
38	15.872541	15.004135	3.374143	0.33347923	58.204014
39	7.1884766	15.824297	3.1927373	0.14575465	23.468498
40	12.7366295	17.898823	3.1564562	0.14051896	19.648884
41	16.017277	12.302426	3.1927373	0.12101183	51.820526
42	15.293604	14.039239	3.374143	0.41218334	82.487885
43	14.907645	16.065521	3.3378618	0.29615387	88.469
44	10.613857	18.718985	3.1927373	0.031667437	4.2400084
45	14.376953	11.4822645	3.446705	0.15267926	49.33799
46	11.916468	18.140047	3.2290184	0.1578305	28.770172
47	14.762911	11.964712	3.374143	0.18426226	52.446327
48	15.341849	12.64014	3.446705	0.28264242	111.26912
49	14.5216875	10.710347	3.3378618	0.19583142	42.30478
50	12.881364	12.495405	3.7732348	0.3151543	104.59022
51	14.618176	13.3638115	3.6643915	0.25815293	104.977585
52	14.039239	16.258501	3.6281104	0.55312455	108.68516
53	12.495405	10.662103	3.5555482	0.24709044	75.08352
54	14.039239	14.232219	3.6281104	0.50515896	135.8128
55	14.714666	15.245359	3.5918293	0.28331798	82.19207
56	13.556791	10.179654	3.482986	0.2717488	46.317085
57	13.605036	11.048061	3.6281104	0.23780133	48.819916
58	7.6709247	15.245359	3.446705	0.14398128	20.72417
59	10.2279	17.995314	3.374143	0.10336251	8.896989
60	11.4822645	10.903327	3.6281104	0.19093353	65.80083
61	13.315567	17.175152	3.6281104	0.28340244	91.587296
62	9.793696	11.33753	3.5918293	0.21550746	30.360542
63	11.916468	11.626999	3.7732348	0.30755413	97.96932
64	10.758593	11.964712	3.5918293	0.15462153	82.30831
65	13.74977	12.977854	3.7006726	0.5324352	126.13772
66	7.815659	16.789192	3.3378618	0.028965147	9.309039
67	7.4297004	12.061202	3.374143	0.02068939	6.987765
68	8.780555	16.933928	3.482986	0.12075849	12.857239
69	11.626999	17.126907	3.5918293	0.26929986	31.74503
70	9.166513	12.929608	3.6643915	0.21592969	55.41991
71	8.153373	13.942749	3.5918293	0.094157845	11.199939
72	11.626999	9.890185	3.5918293	0.08039306	10.33715
73	10.565613	11.14455	3.7369537	0.19701368	40.23837
74	8.684066	11.434019	3.6281104	0.08875327	20.084562
75	8.63582	12.109447	3.5918293	0.06578382	12.892137
76	8.201617	12.881364	3.6281104	0.09111777	11.256671
77	8.973535	15.293604	3.6643915	0.21964534	39.131763
78	12.495405	16.403234	3.809516	0.31591433	80.12187
