0,0,0
40.102,51.524,23.432
48.049,48.407,23.319
42.131,55.979,22.982
43.822,50.904,24.335
45.687,59.403,23.751
33.004,32.422,24.819
42.744,40.807,25.959
24.447,42.876,24.962
29.26,39.981,26.217
39.927,45.022,26.614
45.864,25.678,26.461
34.443,35.076,26.28
50.614,26.603,27.295
48.252,41.398,28.257
40.208,52.51,28.382
37.734,58.649,27.616
53.682,39.493,28.248
34.29,39.943,28.555
30.808,43.925,28.081
37.775,52.465,27.699
38.956,34.735,28.985
45.788,46.62,28.882
44.59,61.599,29.048
28.807,48.7,28.343
29.198,61.668,28.939
54.311,30.219,29.493
51.312,49.028,30.321
47.432,52.397,30.481
43.361,35.517,30.608
36.167,44.065,30.912
33.269,49.247,30.872
27.875,53.927,29.205
47.321,33.562,30.188
39.205,39.81,31.025
46.846,57.111,29.997
60.418,32.204,30.197
57.101,46.913,30.484
32.242,57.05,30.948
46.013,62.627,30.97
51.462,34.846,31.297
47.271,37.95,32.16
42.34,42.174,32.251
32.562,62.243,31.094
41.371,51.573,33.163
36.804,50.815,32.781
58.479,34.195,32.186
37.013,55.806,32.929
38.256,46.462,33.064
36.547,60.838,33.135
55.06,35.969,32.616
61.962,38.466,33.489
47.512,43.448,34.404
42.517,47.052,34.295
51.178,39.394,34.571
46.927,49.928,35.844
41.59,62.98,34.763
57.698,40.735,34.64
53.091,49.411,36.346
42.13,57.327,35.453
64.993,44.385,34.875
52.927,43.982,35.882
56.327,45.309,36.317
46.149,55.869,36.423
59.991,47.561,35.884
51.043,53.52,36.805
63.16,50.463,35.986
54.499,70.766,36.07
53.614,64.397,37.175
57.356,67.175,36.515
57.304,52.674,37.498
58.2,56.463,37.786
51.829,56.812,37.996
53.73,60.432,37.98
59.442,61.286,37.223
62.051,64.528,37.14
