0,0,0
50.63,60.305,22.126
51.434,75.984,22.895
57.641,56.36,24.358
55.6,56.921,23.479
49.369,56.478,24.306
50.334,73.387,24.31
39.321,61.516,24.623
46.972,64.687,25.87
39.245,75.671,26.292
33.816,71.903,25.625
48.354,45.329,26.565
44.304,48.129,26.499
46.512,79.713,27.251
28.764,45.33,26.729
47.444,53.029,27.485
44.511,59.677,26.866
56.759,63.904,27.826
35.001,67.299,27.379
30.379,50.565,27.85
65.46,81.154,27.575
52.156,56.03,28.493
54.318,51.932,29.061
54.485,59.651,28.54
40.026,68.03,28.594
62.257,59.836,28.747
32.972,44.884,28.572
56.231,45.371,28.865
60.201,55.583,29.208
53.646,79.972,28.76
69.826,56.705,28.391
36.698,62.267,29.184
43.336,73.796,28.94
58.751,49.165,29.197
67.396,52.759,29.261
49.067,76.293,29.628
57.663,79.324,29.712
34.615,51.589,29.637
37.788,57.164,30.42
49.715,71.607,30.314
62.342,79.421,29.605
64.574,43.327,29.342
38.838,43.486,30.773
37.883,47.742,30.287
55.852,73.914,30.885
57.412,40.112,30.539
42.181,61.436,31.394
43.749,67.27,30.861
39.876,52.215,31.853
46.491,62.105,32.085
48.91,67.559,31.433
42.299,50.814,32.755
66.671,74.863,30.896
62.699,69.73,32.269
44.557,40.526,32.131
50.259,55.732,33.461
61.945,74.654,31.32
44.314,56.367,32.529
50.358,62.04,32.676
72.14,68.223,32.122
55.37,69.199,32.537
77.682,43.492,31.614
52.611,66.313,32.806
45.385,44.956,32.836
55.73,62.576,33.408
68.542,70.016,32.513
45.486,48.337,33.664
55.641,57.346,33.967
61.386,64.765,33.565
68.924,64.385,33.528
65.772,59.649,33.952
51.035,46.379,33.758
55.783,52.288,34.701
46.128,53.279,33.85
50.994,38.443,33.59
50.557,42.027,34.079
76.85,47.205,32.941
49.055,50.56,33.856
61.035,58.808,34.671
68.359,53.553,34.521
71.621,58.985,33.635
62.011,38.712,34.724
68.06,46.51,34.253
56.507,37.047,34.429
57.316,41.792,34.709
74.325,56.369,33.697
73.164,43.958,34.555
55.291,44.866,35.524
57.245,49.232,35.884
61.526,46.073,35.734
72.595,49.59,34.832
63.486,52.204,35.397
