39.976,51.397,23.636
47.444,47.883,22.652
41.733,55.79,22.652
43.051,50.299,24.03
45.467,59.305,23.636
32.947,32.068,24.621
41.953,40.635,25.803
23.942,42.612,24.621
28.774,39.756,26
39.317,44.808,26.394
45.467,25.479,26.197
34.265,34.924,26
50.08,26.138,26.591
47.444,41.513,28.167
39.976,52.056,28.167
36.681,58.426,27.379
52.935,38.878,27.773
33.826,39.756,28.167
30.531,43.27,27.773
37.34,52.276,27.379
39.097,34.704,29.349
45.247,45.906,28.758
44.149,61.062,28.561
28.334,48.322,27.97
29.213,61.501,28.758
53.374,30.092,29.152
51.178,48.542,30.136
47.224,52.276,30.727
42.831,35.363,30.727
35.802,43.929,31.318
33.606,48.981,31.318
27.236,53.814,28.758
46.565,33.167,30.333
38.438,39.536,30.924
46.126,56.889,29.545
60.842,31.849,30.136
56.449,46.785,30.333
31.41,56.889,30.53
45.687,62.38,30.727
51.178,34.265,30.924
47.004,37.56,31.712
42.612,41.733,32.303
32.508,61.94,30.924
40.635,51.397,33.288
36.242,50.519,32.697
58.426,33.826,31.909
37.12,55.571,33.091
37.779,46.126,33.091
35.802,60.403,33.091
54.253,35.802,32.5
62.16,38.438,33.682
47.224,43.27,34.667
42.172,46.785,34.273
50.519,39.097,34.273
46.126,49.86,36.046
41.294,62.819,34.47
57.328,40.195,34.47
52.496,49.421,36.636
42.172,57.328,35.455
64.576,44.369,34.667
53.155,43.71,35.652
55.571,45.028,36.046
45.906,55.351,36.242
59.744,47.444,35.652
51.178,53.155,37.03
62.38,50.519,35.652
54.033,70.507,35.652
54.033,64.137,37.03
56.889,66.992,36.046
56.889,52.056,37.424
57.328,56.23,37.227
52.056,56.449,37.818
53.374,60.183,37.818
59.305,61.062,36.833
61.501,64.137,36.833
