0,0,0
36.702,54.365,27.24
24.936,42.767,28.425
41.018,53.79,29.136
39.326,42.902,29.934
35.761,46.772,29.797
26.108,46.525,30.317
41.888,26.597,29.948
37.832,47.322,30.509
29.977,42.453,31.222
34.424,55.25,31.359
35.459,35.037,31.95
25.179,65.972,31.188
46.525,27.632,31.708
44.466,43.571,33.181
33.924,38.526,33.113
42.372,48.47,33.5
35.82,63.025,32.389
31.825,46.601,34.062
28.937,53.185,33.842
34.582,42.399,34.42
38.349,57.693,33.532
39.073,37.863,34.515
42.089,65.828,34.34
28.128,60.469,34.267
28.326,66.511,34.229
50.396,31.738,34.874
38.353,44.566,36.029
44.047,54.582,35.752
42.768,35.03,34.924
34.344,49.219,35.808
48.492,51.938,35.876
43.043,40.313,36.475
56.391,33.504,35.368
32.501,54.09,36.266
33.291,59.285,36.436
44.399,60.386,35.307
47.251,36.228,36.181
33.118,64.916,36.924
54.221,49.615,36.65
42.994,45.665,39.825
36.905,55.203,38.08
38.219,49.848,38.328
38.479,60.683,38.79
54.782,35.746,37.956
50.957,37.732,38.714
46.489,41.549,39.138
42.496,50.741,39.918
37.739,66.952,39.523
58.288,39.921,39.569
42.748,54.649,41.267
48.564,46.394,40.874
53.715,42.463,40.598
39.43,45.892,40.374
42.125,59.048,41.227
52.254,47.457,42.028
46.731,51.543,42.348
46.923,56.155,42.105
43.368,63.714,41.834
43.216,67.379,41.947
61.426,45.925,41.522
50.426,52.049,42.742
56.426,50.188,42.491
47.819,59.898,43.753
59.827,52.862,43.015
53.068,55.263,43.921
50.052,67.76,43.708
54.513,59.295,44.719
50.198,63.671,44.35
55.174,70.799,44.057
60.123,67.3,44.403
