58.466,71.166,23.636
55.351,66.613,24.375
62.779,58.226,24.006
58.226,59.664,24.375
57.987,56.31,24.375
60.383,65.175,24.006
62.3,68.051,25.483
38.099,59.185,25.668
48.402,63.019,26.222
52.715,72.603,28.068
54.153,56.07,28.068
54.393,62.54,28.437
40.495,56.31,27.145
58.945,74.52,28.622
52.476,68.051,28.068
45.287,81.948,28.068
45.048,54.632,28.622
54.153,45.766,28.437
62.54,67.811,30.653
48.881,50.08,28.807
42.651,60.383,28.991
59.425,62.06,29.176
50.798,83.865,28.807
64.217,59.185,28.622
65.415,62.54,30.469
67.092,56.789,29.361
44.568,70.926,30.099
66.373,69.728,29.73
65.655,73.801,29.545
59.185,46.725,29.915
44.568,65.655,30.284
46.725,60.623,31.207
71.885,60.623,29.915
46.725,79.313,30.099
59.185,86.022,30.099
53.913,51.038,30.469
48.881,55.111,31.023
54.393,56.31,32.5
54.393,84.344,30.284
47.444,74.281,31.392
59.425,53.434,31.577
52.236,73.322,32.869
51.278,79.792,30.838
54.153,60.623,33.423
72.364,50.559,31.207
49.84,67.811,32.869
64.936,49.121,31.207
56.07,80.031,31.761
60.383,50.08,32.315
69.488,51.517,31.946
51.996,64.217,33.054
66.134,53.674,32.869
55.591,66.853,33.977
61.341,80.75,33.054
63.498,56.07,33.977
59.664,62.54,35.085
57.028,72.603,34.162
73.083,80.031,32.685
59.664,76.437,33.977
55.591,76.437,33.608
59.664,58.466,34.347
65.655,80.511,33.423
65.175,63.258,35.27
59.185,67.092,35.085
64.217,67.332,35.27
78.354,68.77,32.869
63.019,71.645,34.531
75.239,74.281,33.239
67.571,59.185,34.716
73.801,63.019,34.531
69.968,75.958,33.977
69.728,66.373,34.162
71.645,70.926,33.977
68.051,70.926,35.085
64.456,76.198,35.085
