0,0,0
37.82,94.445,16.333
42.676,94.768,17.902
19.64,53.781,19.135
48.705,95.162,19.4
40.721,78.268,19.573
43.105,66.036,19.779
35.896,87.874,20.407
40.784,89.925,20.041
53.939,93.653,20.542
31.999,82.924,20.864
44.695,90.543,20.97
59.313,93.897,20.635
26.213,73.65,21.776
22.117,59.791,21.528
40.968,85.323,22.98
29.789,75.316,23.049
64.62,89.407,22.31
23.982,53.206,22.697
27.525,67,23.253
49.432,88.426,23.262
50.55,70.278,23.422
48.45,70.98,23.266
32.379,79.276,23.053
53.826,87.359,23.664
38.97,62.64,22.97
46.252,66.442,23.984
34.294,75.462,24.46
37.009,80.658,23.821
58.724,88.401,23.413
25.504,58.579,23.343
26.069,62.652,23.454
41.859,62.925,23.491
29.522,51.438,24.566
45.639,85.516,24.689
50.944,61.658,24.979
42.806,80.518,25.241
56.024,66.23,24.839
31.338,68.654,25.217
35.55,71.505,25.578
63.19,87.088,24.737
29.163,57.225,25.399
48.463,61.457,25.381
40.25,74.346,26.607
61.05,82.572,26.15
66.847,82.961,25.387
32.288,62.882,26.454
44.891,73.855,27.278
47.587,78.933,26.684
50.953,82.125,26.533
56.672,83.254,26.691
49.784,48.309,27.089
58.46,52.199,26.55
37.269,67.344,27.493
33.125,51.584,27.036
32.294,55.997,27.251
35.66,59.914,27.588
65.018,77.282,27.08
36.974,41.902,27.304
55.929,77.727,28.003
36.067,48.34,27.818
45.75,65.296,29.649
68.337,74.596,27.821
60.019,76.998,28.234
52.871,47.171,27.716
48.802,70.06,29.5
48.631,74.431,29.079
52.361,74.995,29.092
38.922,53.351,29.111
41.674,41.404,28.622
52.041,67.855,29.611
43.356,60.654,29.48
40.235,47.656,28.821
44.213,68.631,29.46
61.817,73.685,29.589
63.431,70.042,29.614
57.03,70.15,30.068
39.17,57.722,30.062
39.628,63.923,29.745
45.254,50.083,30.158
49.385,62.078,30.458
46.09,55.696,30.592
46.033,45.627,30.313
71.909,51.911,30.056
67.057,62.562,31.089
59.183,64.15,30.735
53.605,63.739,31.284
64.529,65.976,30.733
53.4,49.546,31.733
56.61,56.158,32.034
59.304,44.776,31.594
59.457,53.386,32.205
50.933,53.546,32.104
50.888,57.445,32.094
61.33,60.262,32.015
51.924,43.437,31.346
68.234,53.878,31.412
64.236,56.361,31.52
65.651,47.708,31.584
57.874,47.938,32.256
55.648,60.572,32.61
63.098,50.729,32.539
