45.687,60.403,41.416
42.172,47.224,42.106
40.195,52.715,43.257
29.652,73.582,42.106
27.676,48.762,43.257
36.461,61.721,42.336
39.317,61.062,43.717
40.195,70.507,43.487
47.883,72.264,43.947
43.27,64.796,44.637
32.068,74.46,44.407
49.64,48.542,45.788
47.663,30.092,44.867
27.017,59.085,44.407
34.265,47.883,46.478
45.687,54.472,46.018
48.322,54.912,46.248
31.19,70.067,45.327
49.64,42.612,45.327
54.912,45.906,45.788
34.265,57.987,47.398
49.201,60.403,46.708
33.386,62.38,46.708
51.178,68.091,45.788
39.097,39.536,46.938
38.878,43.49,47.398
55.131,56.01,47.398
53.594,58.646,47.398
36.461,52.496,48.088
32.727,66.553,46.708
36.461,72.923,47.398
38.658,48.322,48.318
61.282,54.912,47.858
38.438,66.992,48.088
43.27,42.612,48.779
36.901,60.842,49.239
38.878,55.571,49.699
43.929,49.421,49.929
42.172,61.282,49.929
48.322,45.028,49.929
62.38,36.022,48.088
42.612,76.218,49.239
58.426,33.826,48.549
47.444,39.536,49.239
44.149,68.31,50.159
39.756,71.605,49.699
52.276,40.854,49.699
56.889,37.12,49.469
45.028,73.362,50.389
49.421,50.08,52.69
43.71,56.449,51.77
50.958,74.9,51.08
51.178,70.946,51.54
62.16,40.195,50.389
49.201,57.108,52.69
48.762,61.501,52.92
56.449,42.172,51.77
58.646,46.565,51.08
52.056,46.785,52.46
65.894,45.247,51.77
47.883,66.114,52.46
58.206,75.778,52.46
62.16,43.71,52.46
48.762,52.715,52.92
54.912,52.056,53.15
58.646,52.715,53.38
57.548,58.206,53.841
54.253,62.599,53.38
70.287,49.421,51.77
54.912,67.212,54.071
57.108,70.946,53.611
53.814,57.548,54.071
59.744,61.94,54.071
62.819,48.322,53.38
68.31,51.397,53.38
69.189,57.548,53.15
61.721,66.114,54.071
67.432,60.403,54.761
