0,0,0
51.33,56.131,24.154
48.277,62.476,24.579
44.451,58.835,25.477
47.628,57.846,25.471
30.144,45.492,25.881
53.166,60.79,26.403
43.171,46.786,26.355
45.683,52.182,28.784
42.935,64.781,28.94
40.015,39.62,28.627
34.607,45.692,28.763
30.945,49.347,28.623
57.966,52.978,30.004
51.06,53.427,29.915
48.983,67.815,29.681
53.18,58.748,30.716
43.943,59.975,30.098
51.578,65.059,29.505
45.414,39.054,29.607
52.638,38.309,30.509
50.308,41.787,30.324
39.31,44.493,30.396
36.5,51.589,31.277
32.065,52.13,30.436
32.277,62.245,30.085
42.672,41.168,30.556
57.323,41.852,31.074
44.293,44.846,31.844
45.977,50.455,33.794
61.654,43.909,31.341
34.061,56.766,31.599
39.906,49.318,32.532
37.695,68.101,32.28
51.537,44.249,32.838
47.984,46.123,33.243
56.66,45.67,33.314
42.724,53.9,34.094
69.692,55.081,32.788
35.037,61.298,32.758
38.264,64.14,33.169
63.649,48.596,33.416
51.968,52.66,35.136
39.838,58.202,34.819
52.674,48.206,34.659
42.031,67.056,34.443
51.1,58.428,35.755
42.688,63.224,34.614
60.3,50.113,34.717
58.066,53.836,35.57
65.881,53.159,34.333
46.197,68.642,35.169
46.525,58,35.869
48.493,64.073,35.709
51.547,68.901,35.327
63.784,57.753,34.986
60.394,62.643,36.119
57.007,74.862,34.683
56.356,58.014,36.173
62.596,68.852,35.206
55.087,62.567,36.359
56.798,68.846,36.304
60.105,73.258,35.424
52.265,73.534,35.851
