0,0,0
45.493,64.801,27.254
34.66,86.951,28.053
31.158,78.775,30.651
24.787,68.317,31.389
35.897,83.725,31.061
51.793,86.369,33.436
29.184,70.172,33.609
31.636,75.287,33.399
41.972,82.777,33.964
36.637,79.505,33.518
56.513,86.621,33.382
23.998,51.307,33.317
26.148,61.451,34.437
46.39,82.649,34.765
24.805,56.116,34.214
61.605,86.627,34.673
52.189,67.196,35.297
49.628,66.3,35.055
33.983,71.004,35.987
71.883,81.428,34.968
28.597,44.107,35.582
48.557,61.144,35.948
30.675,62.939,36.096
37.084,74.91,35.583
43.121,78.336,35.936
67.436,84.623,35.095
27.955,50.119,35.943
35.626,66.642,37.268
40.127,71.467,37.148
64.505,79.598,36.916
51.751,80.472,36.601
56.073,84.028,36.127
30.155,56.135,37.291
57.463,62.198,36.956
59.413,79.765,37.388
49.861,54.414,37.217
44.081,75.105,37.529
53.944,57.169,37.531
75.673,75.416,37.082
33.197,58.139,38.161
45.509,71.11,38.57
69.576,78.896,37.547
36.844,32.981,37.715
32.75,43.572,38.181
60.489,59.453,38.096
40.969,67.232,38.809
48.919,75.065,38.648
31.705,48.858,38.314
36.125,61.09,38.575
41.9,30.273,38.509
35.279,53.489,39.263
36.114,39.875,39.278
45.677,67.241,39.855
68.33,73.94,38.935
53.899,77.416,39.283
39.319,63.032,39.586
50.012,69.816,40.067
72.746,70.419,39.585
62.932,73.341,39.822
37.136,46.198,40.089
44.99,63.47,40.809
54.009,70.624,40.611
58.133,73.914,40.061
52.291,39.499,39.938
50.19,65.057,41.298
65.01,69.383,40.976
55.31,38.751,40.214
39.942,58.088,41.015
42.893,34.001,40.374
39.568,50.675,41.297
42.749,53.312,41.216
46.541,59.992,41.77
40.285,39.068,41.091
58.933,67.396,41.533
42.082,45.46,41.35
45.88,55.491,41.704
53.926,62.467,42.221
64.374,64.048,41.67
55.599,57.828,42.901
68.655,66.165,41.78
50.515,56.365,42.845
46.59,46.855,42.833
59.153,63.053,42.91
45.941,36.81,42.512
48.337,41.683,42.909
44.36,41.744,42.724
47.966,51.029,43.153
57.332,54.31,44.107
72.842,57.949,43.04
61.552,58.87,43.31
69.383,55.393,43.226
68.07,60.302,43.358
52.415,33.508,43.022
49.775,38.145,43.614
52.799,46.062,44.349
53.053,51.543,44.2
61.377,36.391,43.449
59.284,49.524,44.286
54.177,40.364,44.207
62.28,46.315,44.888
64.455,53.946,44.676
60.503,39.732,44.661
56.902,43.72,45.205
66.755,42.835,45.236
