53.155,58.865,15.125
47.004,51.617,16.085
54.033,49.64,15.125
50.519,50.519,15.605
50.299,56.449,15.845
32.947,39.536,15.605
55.571,53.814,16.805
43.27,31.41,16.805
45.247,41.513,17.525
37.779,35.802,16.805
48.103,37.12,17.045
48.322,46.785,18.726
37.34,39.976,18.246
35.363,44.369,18.486
45.906,58.206,19.446
42.612,34.045,19.206
46.785,53.814,19.686
41.074,38.658,20.166
51.837,61.062,20.646
39.756,45.028,20.886
51.617,48.542,20.406
55.131,46.565,20.646
35.363,55.131,19.926
61.062,47.224,21.367
54.692,58.426,20.646
36.242,50.299,20.646
55.571,52.056,21.607
54.253,32.727,21.607
46.785,39.317,22.567
52.496,36.022,21.847
41.953,43.27,22.567
40.415,61.282,22.567
59.085,35.802,22.567
41.953,51.837,23.767
37.56,55.131,22.327
63.039,38.219,23.047
53.594,38.438,24.247
45.467,48.322,24.247
43.49,65.674,22.807
47.663,44.588,24.488
40.415,57.328,23.287
45.247,60.403,24.488
49.86,40.195,24.247
58.865,39.976,24.728
54.033,42.392,25.208
54.033,46.785,26.168
48.542,51.837,25.688
45.028,57.108,24.728
48.762,62.38,24.968
52.715,51.837,26.888
48.762,66.992,24.247
65.455,42.612,25.448
50.519,57.767,25.928
52.715,61.501,25.928
59.744,47.663,26.648
70.726,48.322,25.448
58.865,51.837,27.368
60.623,67.212,25.688
54.033,70.067,25.208
62.819,44.808,26.648
57.108,56.669,27.128
67.432,47.224,26.888
62.819,56.669,27.849
65.455,51.178,26.648
64.357,61.94,26.648
66.992,56.449,26.648
59.305,62.16,27.368
