0,0,0
35.606,48.295,9.3435
32.798,43.704,9.8587
37.475,41.473,9.5982
39.473,45.357,10.985
17.348,31.782,10.823
30.879,32.044,12.27
29.498,49.877,13.136
21.029,60.129,12.229
31.087,38.175,13.267
21.873,28.738,12.819
18.214,36.732,12.858
26.075,25.676,13.256
21.121,32.569,13.382
30.011,45.775,13.945
35.624,51.083,14.373
25.88,62.573,13.465
22.548,37.746,15.182
19.88,47.19,14.651
35.193,40.17,14.95
37.263,38.737,15.342
21.682,56.264,14.231
24.987,31.775,15.033
20.635,42.462,15.154
23.272,52.813,15.924
38.347,44.346,16.233
42.54,38.71,16.096
30.021,27.435,15.853
30.732,32.384,17.848
25.217,36.155,17.099
24.019,49.376,16.976
27.937,50.656,17.878
34.905,64.616,16.101
26.983,57.62,16.168
25.367,44.32,17.791
35.265,29.532,17.479
36.776,26.161,17.658
27.855,40.551,18.665
49.763,26.155,17.006
32.528,58.183,17.727
30.664,37.294,18.981
31.488,43.748,19.62
31.354,54.081,18.807
41.101,28.809,18.644
35.848,53.517,19.456
35.967,39.368,20.618
33.209,49.586,19.826
40.396,32.756,19.815
44.866,30.216,19.455
36.873,35.263,20.281
37.397,59.227,18.91
35.416,44.443,21.132
40.677,44.128,21.464
42.857,58.212,19.458
40.49,53.758,21.167
39.092,49.085,21.463
50.881,40.178,21.118
41.846,40.157,21.917
44.226,48.402,21.79
46.385,53.871,20.775
52.873,52.139,20.487
45.48,34.64,21.498
47.066,43.461,21.568
49.22,48.717,21.336
