45.028,64.137,26.408
34.265,86.541,27.609
30.311,78.634,30.249
24.6,68.75,31.21
35.144,83.466,30.729
52.056,86.541,33.13
29.213,70.507,33.37
31.629,75.119,33.13
41.953,82.587,34.091
36.242,79.293,33.37
55.79,86.321,33.13
23.722,50.738,32.89
25.699,61.501,34.091
45.687,82.587,34.571
24.381,55.571,33.85
61.282,86.102,34.331
52.056,66.992,35.051
49.201,65.674,34.811
34.265,70.726,35.771
71.385,81.05,34.571
28.554,44.149,35.291
48.103,61.062,35.771
29.872,62.599,35.771
36.461,74.68,35.291
42.392,77.975,35.771
67.432,84.125,34.811
27.676,50.299,35.771
35.144,66.553,37.211
39.756,70.946,36.971
63.478,79.073,36.731
51.397,79.952,36.491
56.01,83.905,35.771
30.092,55.79,36.971
57.548,61.94,36.731
58.426,79.512,37.211
48.762,54.033,36.971
43.71,74.9,37.452
53.155,56.889,37.211
75.119,75.119,36.731
32.508,57.767,38.172
45.687,70.726,38.412
69.628,78.634,37.211
35.802,33.167,37.452
32.508,43.27,37.932
60.842,59.305,37.932
40.415,67.212,38.652
48.981,75.119,38.652
31.41,48.542,37.932
36.022,61.062,38.412
42.172,29.872,38.172
36.022,53.594,39.372
35.802,39.976,38.892
45.467,67.212,39.852
67.432,73.582,38.652
54.033,77.316,39.132
38.658,62.599,39.372
49.86,69.848,39.852
72.264,70.287,39.372
63.478,72.923,39.612
37.12,45.906,40.092
45.028,63.258,41.053
54.472,70.507,40.573
58.426,73.582,40.092
52.276,39.097,39.852
49.64,64.576,41.053
65.016,69.189,40.813
55.131,38.438,39.852
39.097,57.767,40.813
43.051,33.606,40.092
38.658,50.299,41.293
43.051,52.935,41.053
46.346,59.744,41.293
39.536,38.658,40.573
59.085,67.432,41.533
41.513,45.247,41.053
45.467,54.912,41.533
53.594,62.38,42.013
64.357,63.917,41.533
54.912,57.548,42.973
68.31,65.674,41.533
50.519,56.01,42.973
45.687,46.565,42.493
58.426,62.819,42.733
46.126,36.461,42.493
47.663,41.294,42.493
43.71,41.294,42.253
47.224,50.738,42.973
57.548,54.253,44.174
72.264,57.767,42.733
60.842,58.646,43.213
68.75,55.571,42.973
67.651,59.964,43.213
52.496,32.947,42.733
49.421,37.56,43.453
52.056,45.906,43.934
52.715,51.178,43.934
61.062,36.242,42.973
59.744,49.64,44.174
54.472,40.195,44.174
61.501,46.126,44.654
63.917,53.814,44.414
60.183,38.878,44.414
56.449,43.49,44.894
66.333,42.612,44.894
