52.496,61.94,21.8
50.958,75.778,22.8
50.08,57.328,23.6
58.865,57.767,23.6
39.317,80.83,23.4
45.687,83.466,24
40.415,63.698,24.8
28.115,46.346,25
66.773,84.564,24.6
47.224,67.432,25.2
38.878,76.657,25.2
49.201,83.246,25.8
55.131,83.466,26
44.369,49.86,26.4
43.71,61.062,25.6
29.213,52.056,26.4
34.924,69.628,26.4
47.883,47.224,26.8
57.328,65.235,27
46.785,53.374,27.2
44.369,75.998,27.6
49.86,78.853,27.8
63.258,81.709,26.8
59.744,81.489,27.6
55.351,52.935,28.8
61.282,57.328,27.8
52.276,56.889,28
55.131,61.282,27.6
64.576,61.721,27.8
39.536,70.946,27.8
31.41,45.467,27.4
35.802,64.357,28
61.501,62.819,27.4
51.178,42.612,28
49.86,74.021,29.6
59.964,50.08,28.4
56.449,45.906,28.4
55.351,77.755,29
68.75,77.755,29.2
59.524,75.998,29.6
63.917,77.316,29.2
38.878,44.369,29.8
34.485,52.935,29.4
41.733,63.258,30.2
43.71,69.848,29.8
49.421,70.067,30
54.253,41.294,28.8
74.021,69.848,29.8
38.878,48.542,30.8
65.674,44.588,30.2
46.346,64.137,31.4
63.258,72.264,31.2
56.669,64.357,32.4
55.79,71.385,31.2
70.726,71.825,30.4
40.415,54.253,31.8
43.71,57.548,31.6
57.987,40.415,30.4
46.126,45.906,32.2
43.27,36.022,31.2
51.178,63.258,32.8
54.033,68.53,32.2
47.883,36.022,31.4
44.808,40.854,31.4
42.831,51.397,31.8
50.299,57.767,33.2
56.449,59.305,33.4
80.171,47.444,31.4
67.212,61.282,33.6
64.796,66.773,32.6
69.189,67.432,32.2
50.299,51.837,33.6
51.617,47.444,33.8
56.889,53.594,34.2
61.282,66.773,33.6
62.16,60.623,33.8
71.825,64.357,33
51.178,38.658,33.8
50.519,42.612,33.8
45.687,49.64,34.4
74.9,50.08,33.2
46.346,54.472,33.8
74.46,61.062,32.6
75.119,44.149,33.6
58.646,50.299,35.6
68.969,47.224,34.2
70.507,53.814,34.4
56.889,36.681,34.2
63.698,37.779,34.4
56.669,45.687,35
60.842,47.663,35.4
68.31,56.669,34.8
64.796,45.906,35.6
68.969,39.976,34.4
57.767,42.172,35.2
63.258,41.294,35.6
67.432,43.27,35.6
