Cell id	x	y	z	Boa volume	Mean cell intensity
0	15.100625	17.995314	6.9690857	0.06457784	6.0047307
1	15.776052	16.692703	7.23207	0.17567621	14.16541
2	14.183973	17.27164	7.4950542	0.2879988	29.682537
3	15.1488695	15.969031	7.5608006	0.18669423	12.390109
4	14.907645	17.126907	7.5608006	0.22204371	14.58981
5	13.701526	16.113766	7.758039	0.17613529	10.64374
6	15.969031	15.776052	7.6265464	0.051570456	5.273
7	14.714666	18.526007	8.021023	0.2312254	15.880742
8	13.556791	19.104944	8.152515	0.28386703	24.645575
9	16.306746	17.56111	8.349753	0.26688093	21.363346
10	14.859401	17.850578	8.809977	0.6884732	54.31464
11	12.688384	17.75409	8.4155	0.17628832	9.72912
12	13.605036	17.75409	8.74423	0.4456177	50.784786
13	15.341849	18.574251	8.349753	0.15455833	18.456375
14	15.727807	20.745268	8.349753	0.08829719	7.2235637
15	13.508546	21.082981	8.481246	0.08737902	18.106785
16	15.1488695	16.451479	9.007215	0.41730753	55.992916
17	14.280463	16.692703	9.007215	0.3860898	66.249725
18	15.1488695	20.16633	8.875722	0.3649719	65.75422
19	15.341849	15.390094	8.809977	0.09824401	9.294383
20	16.54797	19.635637	9.072961	0.48463985	56.505146
21	14.376953	20.648777	8.809977	0.09610162	14.953802
22	13.990994	15.438338	9.072961	0.2700945	21.593575
23	16.16201	18.574251	9.533183	0.5319255	114.623985
24	14.135729	19.104944	9.401691	0.48678225	132.27646
25	12.881364	20.311064	9.138707	0.20245612	52.605247
26	18.236538	16.596214	9.138707	0.14170398	17.15328
27	11.192796	18.574251	9.072961	0.09441831	10.457025
28	12.495405	19.201433	9.401691	0.4281725	64.76418
29	13.65328	19.828615	9.335945	0.2148514	43.745407
30	17.46462	17.27164	9.467437	0.36573705	48.194042
31	15.390094	19.442657	9.664676	0.2748384	100.26929
32	16.933928	17.995314	9.598929	0.2873867	70.8225
33	14.5216875	17.6576	10.190644	0.6266499	144.0305
34	14.666422	18.622496	9.861914	0.41011518	138.878
35	16.306746	17.030416	9.993406	0.64378905	132.64958
36	17.175152	15.824297	9.730421	0.22388005	23.146095
37	15.534828	17.94707	9.993406	0.43643603	135.47472
38	11.964712	18.236538	9.730421	0.103599995	23.82568
39	13.556791	18.236538	10.124898	0.5694174	143.08029
40	14.811156	16.789192	10.190644	0.58716863	127.64521
41	13.122588	16.982172	10.124898	0.45449334	103.29508
42	16.885683	14.232219	9.861914	0.09319409	6.088665
43	15.438338	16.017277	10.124898	0.3850186	88.887886
44	16.403234	15.583073	10.124898	0.25004783	51.004932
45	11.819978	17.175152	9.92766	0.24010102	38.713547
46	14.666422	15.727807	10.453629	0.267187	89.70975
47	13.894505	16.35499	10.256391	0.3850186	119.10001
48	11.771733	16.16201	10.059152	0.061823335	6.985145
49	12.784874	17.850578	10.256391	0.28432614	93.87686
50	14.569932	14.811156	10.387882	0.20643485	34.62916
51	15.872541	14.907645	10.322136	0.03137075	7.439031
52	12.833118	14.955891	10.453629	0.16205671	18.818586
53	13.460301	15.583073	10.519375	0.30314857	68.9688
