Cell id	x	y	z	Boa volume	Mean cell intensity
0	16.113766	15.969031	3.8055706	0.061809935	5.8765492
1	15.341849	16.113766	3.9444602	0.17495573	25.859097
2	19.442657	15.004135	3.9166822	0.175279	24.951115
3	18.429516	17.995314	3.8889043	0.063749574	6.49491
4	20.021595	13.84626	4.0000157	0.055538423	5.5296755
5	17.368132	19.732126	3.9166822	0.04202558	9.187679
6	17.319885	15.1488695	4.277795	0.20792964	15.997937
7	19.249678	16.017277	4.222239	0.17437384	51.271385
8	16.933928	16.113766	4.1389055	0.15905066	12.331597
9	17.898823	18.284782	4.277795	0.063361645	9.155087
10	19.0567	14.859401	4.527796	0.2564207	31.547333
11	19.008453	13.267323	4.666685	0.20198141	42.14251
12	16.017277	15.920787	4.944464	0.35521314	34.234833
13	17.030416	17.94707	4.6389074	0.18989098	43.69484
14	16.596214	13.074343	4.722241	0.13124913	12.750115
15	15.341849	16.210255	4.7777967	0.15394294	28.021177
16	18.333027	15.969031	4.7777967	0.18155052	56.288696
17	15.872541	12.977854	4.5833516	0.026637753	5.245159
18	17.898823	15.197115	5.111131	0.38210952	88.637474
19	17.175152	16.113766	5.194465	0.4739839	108.29701
20	16.740948	17.416376	5.166687	0.21252014	47.302246
21	15.486584	18.526007	4.944464	0.08605546	7.531884
22	18.140047	13.556791	5.0555754	0.24116218	39.33706
23	17.46462	14.183973	5.3889103	0.2901705	90.884674
24	14.859401	14.955891	5.222243	0.27329558	19.872337
25	17.27164	12.302426	5.1389093	0.053275507	6.7159996
26	14.811156	18.236538	5.3333545	0.12077506	20.347244
27	16.065521	16.065521	5.6389112	0.40266973	124.18233
28	15.438338	17.078663	5.6111336	0.27924383	38.783726
29	16.740948	13.170833	5.5833554	0.23379155	59.002216
30	16.451479	15.1488695	5.750023	0.33051503	103.96055
31	16.35499	12.205936	5.6389112	0.25667933	47.304066
32	16.065521	14.376953	5.888912	0.32379094	97.35855
33	15.727807	13.315567	5.8055787	0.22868381	57.26934
34	14.569932	17.609354	5.6389112	0.14418007	23.075983
35	15.05238	15.390094	6.0278015	0.36006224	69.58793
36	14.618176	16.451479	5.944468	0.14579645	42.988934
37	14.762911	14.328708	6.138913	0.25726122	24.842102
38	13.894505	15.920787	6.138913	0.16034377	39.56986
39	14.183973	13.508546	6.222247	0.17624882	24.370272
40	13.894505	15.004135	6.4166923	0.06452543	10.6372385
41	12.881364	14.183973	6.44447	0.022047266	6.129043
