Cell id	x	y	z	Boa volume	Mean cell intensity
0	10.951571	13.267323	4.511407	0.24498135	22.14604
1	11.14455	16.692703	4.5941854	0.059342712	13.452919
2	12.64014	12.302426	4.9252977	0.03785988	8.320601
3	12.109447	12.495405	4.6769633	0.049709156	7.7092876
4	10.806837	12.398915	4.8839087	0.20047432	26.16555
5	10.999816	16.113766	4.9252977	0.06695322	15.227299
6	8.539331	13.3638115	4.9666867	0.079284176	14.93919
7	10.13141	14.183973	5.1322427	0.15153585	12.351474
8	8.587576	16.54797	5.297799	0.2734967	22.428772
9	7.4779453	15.727807	5.173632	0.04046094	5.228575
10	10.469123	9.938431	5.380577	0.10240471	10.846606
11	9.6972065	10.517368	5.297799	0.12533258	12.956089
12	10.179654	17.46462	5.4633555	0.26039505	24.717926
13	6.2235804	9.938431	5.380577	0.13265409	31.178438
14	10.372634	11.626999	5.5875225	0.22243883	18.903658
15	9.600717	13.026098	5.380577	0.093830846	12.9044485
16	12.398915	13.990994	5.5875225	0.21608068	29.963236
17	7.6226797	14.618176	5.4633555	0.10067067	13.177911
18	6.7060285	11.048061	5.7116895	0.15750866	26.256638
19	14.183973	17.75409	5.5047445	0.1218645	11.086094
20	11.4822645	12.205936	5.753079	0.287369	38.9242
21	11.819978	11.33753	5.877246	0.31935242	31.201633
22	11.868223	13.026098	5.753079	0.2803365	36.859318
23	8.63582	14.907645	5.753079	0.244018	49.643543
24	13.605036	13.026098	5.835857	0.25721598	18.531242
25	7.043742	9.793696	5.7116895	0.15336622	25.864716
26	12.302426	10.03492	5.835857	0.17706478	11.392164
27	13.122588	12.205936	5.877246	0.23515512	23.335665
28	11.819978	17.512865	5.835857	0.1706103	33.345806
29	15.245359	12.447161	5.6703005	0.06512284	8.979271
30	8.153373	13.65328	5.960024	0.35403323	59.89179
31	9.552472	16.16201	5.877246	0.17292234	39.740883
32	12.7366295	10.710347	5.877246	0.1462374	17.574951
33	14.811156	11.530509	5.918635	0.041038953	6.9788694
34	10.855082	16.740948	6.001413	0.25172484	29.55229
35	12.54365	17.319885	6.001413	0.17446372	38.332867
36	7.5744348	11.289285	5.960024	0.1936345	24.237062
37	8.394596	12.495405	6.2497473	0.45412588	70.66868
38	10.855082	15.631318	6.1255803	0.36289608	84.243774
39	13.74977	17.416376	6.001413	0.10799217	19.101595
40	14.183973	9.455982	5.918635	0.06088408	8.02056
41	8.442842	9.504227	6.2497473	0.29507586	54.70184
42	8.346352	10.469123	6.2083583	0.24363266	49.077686
43	12.157692	16.16201	6.2497473	0.3549966	38.058258
44	12.54365	8.73231	6.1255803	0.04614474	18.311039
45	9.214758	13.3638115	6.3325257	0.47647575	108.65368
46	9.455982	14.714666	6.2497473	0.22715928	49.699406
47	8.73231	11.4822645	6.3739147	0.2610694	9.290304
48	10.03492	13.605036	6.4980817	0.49246743	130.91788
49	10.613857	14.811156	6.4153037	0.2884287	84.867035
50	9.214758	11.289285	6.705027	0.2534589	8.135601
51	14.714666	16.35499	6.2497473	0.17311502	23.398756
52	13.556791	15.293604	6.5394707	0.54015356	86.247246
53	9.745451	8.780555	6.4566927	0.3379452	51.819973
54	10.951571	12.205936	6.829194	0.6589353	148.6251
55	13.65328	16.306746	6.3325257	0.12427288	26.923101
56	9.600717	12.302426	6.5808597	0.31164557	102.20085
57	11.096306	13.556791	6.6222486	0.41954142	129.56036
58	15.776052	14.955891	6.4566927	0.21810374	26.46658
59	12.012958	15.197115	6.5808597	0.33341742	97.67568
60	16.933928	9.455982	6.3739147	0.060595073	7.352912
61	11.4822645	14.5216875	6.705027	0.20269004	90.06583
62	9.793696	9.793696	6.705027	0.36800188	104.031715
63	12.350671	13.701526	6.787805	0.576183	151.9648
64	15.05238	15.341849	6.5808597	0.1649265	30.728106
65	9.890185	10.613857	6.911972	0.24758242	117.85636
66	12.157692	12.54365	6.870583	0.66269237	155.42859
67	13.605036	14.183973	6.829194	0.4675165	94.49264
68	15.245359	14.039239	6.870583	0.3751307	45.31211
69	14.376953	13.074343	6.9533615	0.5402499	111.283615
70	11.192796	10.13141	6.911972	0.36674953	111.5833
71	12.254181	11.434019	7.0361395	0.56635684	135.58113
72	10.083165	11.675243	6.911972	0.23910488	103.71331
73	11.14455	8.394596	6.746416	0.25528926	75.7928
74	11.048061	9.166513	6.911972	0.23486613	76.75487
75	16.837439	10.276144	6.6222486	0.08400462	10.663951
76	10.806837	11.048061	6.911972	0.34305096	121.16292
77	13.508546	12.881364	7.0361395	0.4863983	131.13948
78	14.811156	11.723488	7.0361395	0.44613004	64.72594
79	15.776052	12.977854	6.787805	0.068012916	7.118966
80	13.556791	8.346352	7.0775285	0.26174375	21.486324
81	14.859401	10.083165	6.911972	0.20076333	16.153854
82	12.398915	8.056883	6.911972	0.16068773	19.855936
83	12.64014	9.070024	7.0361395	0.31328326	90.327
84	16.16201	12.205936	6.787805	0.0517322	5.620097
85	16.113766	9.648962	6.9947505	0.13631484	26.996939
86	12.157692	9.793696	7.2016954	0.2743637	98.75336
87	12.447161	10.710347	7.367252	0.49391246	139.79639
88	13.460301	10.083165	7.243085	0.53495145	107.02272
89	15.727807	10.855082	7.0361395	0.16935793	22.489565
90	13.894505	11.434019	7.2016954	0.44911644	75.44816
