Cell id	x	y	z	Boa volume	Mean cell intensity
0	1.7368131	4.293788	0.3628945	0.02724026	8.682166
1	21.468939	13.84626	2.328573	0.075456224	8.567136
2	20.407555	17.175152	2.328573	0.029985402	10.676054
3	11.964712	22.337345	2.4192967	0.018934444	102.80665
4	21.034737	14.811156	2.479779	0.05771838	6.696329
5	15.776052	16.113766	2.6612263	0.1236018	16.252684
6	20.214575	15.969031	2.630985	0.042796068	6.427619
7	16.692703	20.504044	2.7217088	0.073837295	8.967561
8	17.850578	19.828615	2.600744	0.03737617	7.9773974
9	18.284782	18.477762	2.8729148	0.12986636	8.921871
10	15.679563	15.245359	3.205568	0.20799734	34.05705
11	14.569932	16.16201	3.2660506	0.29464528	28.195463
12	19.925106	16.113766	3.1450856	0.054902848	11.319225
13	19.97335	14.811156	3.2962916	0.16717213	30.175037
14	20.793512	13.556791	3.2962916	0.08946349	14.933039
15	16.837439	16.210255	3.6591861	0.4115602	25.164991
16	18.86372	16.16201	3.6894274	0.32829088	51.70592
17	18.526007	17.27164	3.7499099	0.29119626	65.41339
18	17.46462	18.718985	3.50798	0.1596406	15.886076
19	19.732126	15.245359	3.7801511	0.14654838	55.26213
20	17.126907	14.955891	3.901116	0.2207376	31.966541
21	19.876862	13.460301	3.8708746	0.11135424	24.040247
22	16.54797	15.341849	4.082563	0.2274245	23.047234
23	17.368132	17.175152	4.173287	0.29858702	60.13309
24	16.54797	18.333027	4.082563	0.35180056	62.110626
25	19.104944	14.328708	4.1430454	0.21468422	57.093746
26	18.140047	16.017277	4.233769	0.2950676	57.478844
27	18.767231	15.1488695	4.2942514	0.23270361	73.30573
28	14.907645	16.451479	4.324493	0.37172043	49.82543
29	14.618176	19.442657	4.1128044	0.09030815	18.25628
30	19.153189	13.3638115	4.384975	0.17385903	51.787426
31	15.390094	15.631318	4.50594	0.37777385	64.25256
32	15.920787	14.328708	4.5966635	0.20482986	13.768928
33	16.35499	12.977854	4.5664225	0.15548769	22.165434
34	16.306746	13.84626	4.384975	0.057788767	16.580906
35	16.982172	16.451479	4.7176285	0.39213306	135.75278
36	16.258501	17.609354	4.6873875	0.3895287	60.81375
37	15.197115	18.718985	4.324493	0.07855331	13.013359
38	18.043558	14.907645	4.7176285	0.32681274	118.206635
39	18.574251	12.688384	4.657146	0.17048039	54.3856
40	18.381271	13.990994	4.5966635	0.18399493	53.96769
41	15.390094	12.350671	4.778111	0.16724253	17.75362
42	15.969031	12.205936	4.5361814	0.03941743	11.660721
43	15.245359	13.65328	4.808352	0.24072789	24.988771
44	13.990994	18.622496	4.7478695	0.24741477	26.213945
45	17.368132	15.341849	5.0200405	0.3078783	113.35555
46	14.232219	15.341849	4.929317	0.24727398	29.14746
47	18.381271	11.048061	4.6873875	0.05363586	9.870084
48	16.740948	15.872541	5.0502815	0.33687824	145.81645
49	14.762911	17.802334	5.0200405	0.22115993	63.592567
50	18.429516	11.868223	4.8688345	0.061941676	14.230638
51	17.6576	13.170833	5.0502815	0.19483472	57.492935
52	12.929608	18.622496	5.0502815	0.1283882	27.69713
53	17.175152	14.039239	5.3224525	0.46040967	123.61369
54	13.74977	14.376953	5.080523	0.23115507	30.229172
55	15.534828	16.210255	5.413176	0.6517954	156.15024
56	14.907645	17.030416	5.201488	0.283172	50.88455
57	17.6576	12.302426	5.110764	0.072218366	18.347828
58	13.74977	17.75409	5.201488	0.15006779	27.674639
59	16.065521	15.100625	5.5039	0.51376396	141.98676
60	17.27164	11.530509	5.3224525	0.094038725	19.422005
61	16.499723	12.881364	5.534141	0.39311847	79.984024
62	15.438338	14.232219	5.806312	0.49602613	138.04616
63	13.701526	16.644459	5.655106	0.26606765	59.18041
64	14.087484	15.727807	5.7760706	0.3708054	89.41138
65	15.679563	11.964712	5.7760706	0.21383956	69.09174
66	15.920787	11.24104	5.7760706	0.18490998	73.87363
67	15.100625	13.026098	5.8970356	0.3893879	86.88034
68	14.714666	15.1488695	6.0482416	0.21693665	115.45319
69	12.784874	15.969031	6.0180006	0.30330306	61.314247
70	13.556791	14.135729	6.0784826	0.23706768	36.928963
71	14.473442	14.135729	6.0482416	0.18498038	62.12419
72	13.412057	12.977854	6.2296886	0.13634208	47.41441
73	12.7366295	13.170833	6.1994476	0.18153134	40.874313
74	12.495405	14.811156	6.2296886	0.157177	21.30116
75	10.951571	14.907645	6.1994476	0.030407732	13.215279
76	11.771733	15.100625	6.2296886	0.033927146	12.047717
77	11.4822645	13.798015	6.290171	0.09530572	14.8698845
