Cell id	x	y	z	Boa volume	Mean cell intensity
0	15.631318	12.302426	3.137819	0.07727248	9.079331
1	15.390094	11.434019	3.2540348	0.09837139	15.334448
2	14.5216875	12.398915	3.6414196	0.5608341	90.42752
3	14.5216875	11.530509	3.6801581	0.5287349	90.49323
4	12.350671	11.916468	3.8738508	0.5997859	43.148167
5	13.315567	11.626999	4.028805	0.6346803	76.33978
6	16.210255	11.578753	4.3387127	0.33181182	39.692253
7	15.004135	10.565613	4.5324054	0.1897098	18.017405
8	13.942749	12.977854	4.7648363	0.5266611	51.43683
9	14.183973	10.855082	4.726098	0.6107862	62.273754
10	15.05238	12.157692	4.726098	0.5485715	69.01437
11	15.05238	13.412057	4.5324054	0.044722464	11.826616
12	12.7366295	12.061202	5.0747447	0.49798822	59.220997
13	16.789192	10.13141	5.036006	0.22983378	32.403286
14	12.784874	10.710347	4.958529	0.31864756	22.909334
15	13.605036	11.626999	5.19096	0.62034386	92.22689
16	11.819978	11.385775	5.19096	0.31224576	23.107117
17	15.776052	10.03492	5.345914	0.3366808	36.24422
18	16.113766	12.350671	5.4621296	0.06690336	7.1253223
19	13.605036	14.473442	5.6558223	0.45308545	45.344337
20	14.859401	10.951571	5.6945605	1.0673882	36.647617
21	14.232219	12.881364	5.7332993	0.59789246	80.60241
22	16.499723	8.539331	5.6558223	0.19376728	20.878809
23	14.087484	9.407738	5.6558223	0.15589745	19.279192
24	13.460301	12.64014	5.96573	0.33523813	79.92554
25	13.267323	9.890185	5.6945605	0.13822487	18.833504
26	17.078663	9.359492	5.7720375	0.22947313	39.51535
27	12.205936	11.964712	5.96573	0.34326294	61.12613
28	11.289285	12.495405	5.7720375	0.0293942	5.76688
29	12.688384	13.508546	5.8495145	0.2821302	60.38635
30	12.833118	11.192796	5.9269915	0.4262159	61.960823
31	11.578753	13.315567	5.7720375	0.108830675	12.895533
32	17.126907	10.710347	5.9269915	0.24768671	53.71734
33	14.666422	11.723488	5.888253	0.09106792	32.39978
34	15.824297	15.341849	5.96573	0.27455625	33.13159
35	15.776052	11.385775	6.546808	0.652984	110.97303
36	17.223396	11.675243	6.004469	0.2265878	56.889076
37	15.05238	10.565613	6.6242847	0.63846725	125.01998
38	15.679563	9.455982	6.198161	0.3083686	82.46391
39	16.210255	10.2279	6.314377	0.3153114	93.29343
40	15.920787	12.881364	6.469331	0.8302509	134.95401
41	17.512865	12.881364	6.120684	0.11108483	17.307486
42	13.412057	8.442842	6.198161	0.2049479	32.97179
43	15.1488695	14.232219	6.391854	0.34127927	44.925167
44	12.688384	10.517368	6.8179774	0.6728206	131.74007
45	9.359492	11.530509	6.198161	0.034533676	6.890337
46	9.841941	12.977854	6.353115	0.10459286	18.94557
47	11.675243	13.556791	6.7405005	0.35687804	63.902145
48	12.881364	9.214758	6.430592	0.19286563	40.341793
49	14.183973	9.407738	6.5855465	0.37058333	52.814377
50	13.798015	10.999816	6.6630235	0.52098066	151.63683
51	10.999816	11.096306	6.6242847	0.3401973	52.98539
52	13.990994	11.916468	6.8954544	0.47012687	149.75743
53	14.714666	12.54365	6.7792387	0.45443794	157.16138
54	13.219077	13.074343	6.7792387	0.34804174	118.6462
55	14.328708	13.605036	6.6242847	0.31170475	63.858795
56	12.495405	13.942749	6.7405005	0.2669823	64.93226
57	10.13141	11.578753	6.5855465	0.09954355	19.176538
58	11.675243	11.771733	6.7792387	0.3436236	73.730835
59	10.710347	13.026098	6.546808	0.09999438	15.767275
60	12.833118	12.205936	6.8954544	0.3999775	121.85088
61	11.819978	9.793696	6.6242847	0.050943933	7.8389287
62	13.84626	14.328708	6.7017617	0.082231626	22.374933
