Cell id	x	y	z	Boa volume	Mean cell intensity
0	12.7366295	13.798015	1.6103952	0.30258685	18.429031
1	11.33753	13.315567	2.0381565	0.30481243	23.47072
2	12.54365	12.591895	1.9878316	0.28835505	28.386013
3	13.412057	12.447161	2.1010625	0.2551768	44.906742
4	10.999816	12.157692	2.138806	0.34703928	30.560621
5	13.219077	13.65328	2.126225	0.29312828	36.606884
6	11.916468	11.33753	2.5665674	0.11607997	13.892867
7	13.894505	12.977854	2.8559353	0.24721168	25.697424
8	12.64014	12.109447	3.0446534	0.29503173	30.053274
9	10.3243885	13.894505	2.8056104	0.06943128	7.6388936
10	11.819978	10.469123	2.9188414	0.14120525	12.046724
11	11.33753	12.109447	3.0698159	0.3744487	55.834095
12	11.771733	12.977854	3.082397	0.31670153	72.45252
13	8.298107	12.929608	2.9943285	0.09359021	16.547974
14	11.868223	16.740948	3.0320723	0.077601396	11.867807
15	17.368132	9.263003	3.019491	0.017043022	6.494841
16	10.855082	15.631318	3.1830468	0.09476155	14.697288
17	9.070024	11.675243	3.1830468	0.022899732	14.354163
18	6.9472523	11.33753	3.2333715	0.03689727	8.502336
19	9.070024	13.605036	3.32144	0.12132172	16.105648
20	14.811156	10.710347	3.3340213	0.1140594	23.738638
21	13.84626	11.723488	3.371765	0.26642168	37.565132
22	17.223396	10.3243885	3.2459528	0.03098199	8.945156
23	13.122588	10.710347	3.434671	0.24082787	34.6732
24	9.552472	11.530509	3.4220898	0.12530428	19.108885
25	12.447161	15.631318	3.371765	0.20472126	28.883635
26	10.565613	14.232219	3.434671	0.12925756	25.18425
27	11.289285	14.569932	3.32144	0.16205513	25.71153
28	13.170833	14.714666	3.497577	0.25980362	30.740803
29	7.284966	13.074343	3.4095085	0.08647431	15.688966
30	12.54365	9.648962	3.3843462	0.052681096	14.198878
31	12.205936	13.605036	3.5479019	0.24302414	44.05464
32	7.719169	16.16201	3.4724147	0.18343213	23.08846
33	11.771733	11.868223	3.6233892	0.28056565	74.649994
34	10.517368	12.157692	3.6233892	0.23233564	28.920046
35	12.833118	12.447161	3.7114577	0.28522173	95.92345
36	13.3638115	17.898823	3.5227394	0.023748955	7.344011
37	13.942749	8.105127	3.5982268	0.16319719	31.225344
38	9.263003	16.692703	3.5604832	0.12878902	14.62054
39	14.666422	9.021779	3.610808	0.10228742	32.332012
40	8.201617	15.05238	3.5604832	0.07016338	19.965147
41	14.232219	17.368132	3.5101583	0.021347703	7.4403067
42	15.534828	15.390094	3.6988764	0.19148509	65.05542
43	14.907645	10.276144	3.7869449	0.3131875	88.545906
44	7.9603934	13.605036	3.6862953	0.08260888	17.40357
45	9.118269	15.583073	3.673714	0.12808622	20.431019
46	9.070024	13.701526	3.8750134	0.27957	74.78968
47	12.688384	7.6709247	3.6233892	0.038947113	7.0902
48	15.05238	12.350671	3.8246887	0.21277423	71.450386
49	12.929608	17.319885	3.6485517	0.033676077	6.2851987
50	8.201617	10.855082	3.7743638	0.04401317	16.726416
51	9.793696	9.214758	3.7617824	0.061085474	14.289884
52	9.214758	10.276144	3.849851	0.297023	74.53197
53	15.293604	13.605036	3.7743638	0.1587461	63.745808
54	15.727807	14.183973	3.7995262	0.12700273	81.8528
55	14.811156	15.05238	3.9379194	0.15309437	65.65372
56	11.530509	10.855082	4.088894	0.24483971	103.681076
57	16.210255	12.688384	3.7743638	0.032914706	10.7312565
58	10.3243885	15.1488695	3.8624322	0.24522041	63.260185
59	6.6095386	11.723488	3.7114577	0.025330266	42.893505
60	8.491086	12.109447	3.8246887	0.15775046	28.594358
61	8.539331	14.618176	3.8246887	0.075785816	31.252747
62	14.039239	16.113766	3.7492013	0.06269607	8.911167
63	9.552472	11.4822645	3.9756632	0.26457682	69.57231
64	14.569932	11.33753	3.9253383	0.20328636	59.91859
65	9.890185	14.232219	3.8875947	0.24870515	56.397762
66	13.798015	14.859401	3.9882443	0.2320428	90.25043
67	12.591895	8.8288	3.8372698	0.07309173	15.083973
68	12.205936	16.403234	3.849851	0.10149676	24.244715
69	12.833118	10.2279	4.025988	0.2329506	86.840385
70	14.473442	12.833118	4.0134068	0.1690832	96.194
71	13.990994	13.84626	4.0134068	0.26293695	91.7613
72	10.517368	9.890185	3.9630818	0.22199856	86.825836
73	13.65328	10.613857	4.0134068	0.21737175	88.98611
74	9.793696	12.881364	3.9630818	0.27699304	68.76529
75	10.806837	12.012958	4.1140566	0.31444672	122.59787
76	11.289285	15.486584	3.9882443	0.17657977	26.339643
77	13.701526	9.166513	3.9505007	0.1160214	31.676231
78	12.591895	15.534828	3.9630818	0.08770422	19.611801
79	10.613857	10.806837	4.1140566	0.16381215	90.148384
80	12.495405	12.54365	4.139219	0.40748054	138.80353
81	13.65328	12.495405	4.1266375	0.21754746	95.04538
82	11.578753	8.925289	4.088894	0.108231984	25.472649
83	11.819978	14.328708	4.1140566	0.3712275	128.24196
84	12.833118	13.556791	4.1643815	0.2865395	133.42545
85	12.833118	11.434019	4.1518	0.32873708	109.30054
86	10.951571	13.170833	4.139219	0.3434667	121.413925
87	11.868223	11.626999	4.1643815	0.17183584	101.033195
88	11.868223	9.552472	4.1643815	0.059855565	27.355396
