Cell id	x	y	z	Boa volume	Mean cell intensity
0	16.113766	16.017277	0.85734725	0.027737845	5.8201413
1	17.319885	16.885683	1.2288644	0.02560928	6.0181823
2	15.197115	15.293604	1.4003339	0.041906096	6.2237883
3	17.898823	13.990994	1.5146469	0.02953382	7.4256763
4	20.407555	16.306746	1.543225	0.08374567	16.180996
5	19.828615	17.6576	1.657538	0.065586366	12.087167
6	20.214575	14.907645	1.8004292	0.14707044	14.187106
7	15.727807	14.183973	2.000477	0.10955451	8.963492
8	15.824297	16.644459	2.2291028	0.47500226	42.95506
9	16.982172	14.666422	2.000477	0.16596144	9.700487
10	18.188293	16.692703	1.886164	0.030731136	10.623356
11	18.767231	13.84626	2.1719465	0.05933371	9.4618635
12	15.1488695	14.473442	2.3148377	0.074566245	10.487
13	19.925106	16.403234	2.11479	0.094055906	21.721903
14	18.622496	15.872541	2.1719465	0.097581334	12.582738
15	19.442657	17.56111	2.2576811	0.097448304	15.702951
16	17.223396	16.789192	2.5434635	0.27904138	40.690704
17	15.920787	15.631318	2.4291506	0.14514142	18.812805
18	19.587393	14.473442	2.4577289	0.14707044	24.779924
19	19.539146	15.631318	2.4577289	0.17986362	62.631405
20	17.995314	19.490902	2.4291506	0.17999665	18.857891
21	17.175152	15.824297	2.5148854	0.31489438	29.360365
22	18.333027	18.381271	2.5720417	0.22110455	23.36918
23	15.100625	15.824297	2.8006678	0.17021857	13.215558
24	18.429516	17.416376	2.8006678	0.32094747	74.30909
25	17.802334	14.569932	2.6863549	0.050353833	6.3738213
26	16.403234	14.859401	3.0007155	0.36119065	29.15662
27	18.767231	16.499723	3.0578718	0.33777642	83.75222
28	16.403234	13.942749	2.9149806	0.26254502	36.76311
29	18.960209	15.438338	2.943559	0.23766743	65.85902
30	18.960209	14.039239	3.0292938	0.19576134	74.19195
31	16.644459	19.539146	3.0292938	0.14966463	20.827776
32	16.306746	16.837439	3.2293413	0.33212245	50.990646
33	18.091803	12.929608	3.0578718	0.096650094	20.802334
34	16.210255	16.16201	3.1436067	0.16915429	44.43365
35	15.438338	17.416376	3.1436067	0.07609615	13.603094
36	17.898823	15.776052	3.4008107	0.35374066	110.66984
37	15.05238	18.188293	3.172185	0.060131922	10.245562
38	17.46462	17.995314	3.3436544	0.39604586	76.67515
39	18.333027	14.5216875	3.3436544	0.1880453	73.87371
40	17.609354	16.644459	3.5722802	0.39258695	146.91568
41	15.534828	15.679563	3.5722802	0.2761146	41.51098
42	16.113766	19.008453	3.4579673	0.13024148	23.565638
43	17.6576	14.907645	3.6865933	0.25256738	119.788124
44	17.6576	13.219077	3.4579673	0.07669481	23.964287
45	16.499723	13.170833	3.7151716	0.23507324	80.63374
46	16.499723	14.135729	3.8580627	0.42212078	91.794106
47	16.933928	15.776052	4.000954	0.2904824	116.97334
48	16.644459	16.740948	3.9437973	0.32560372	145.39198
49	16.113766	17.56111	3.886641	0.27751148	61.022533
50	15.486584	18.381271	3.9723756	0.31775463	43.722622
51	16.644459	15.05238	4.115267	0.26015037	122.43108
52	15.776052	16.210255	4.258158	0.30119175	89.22883
53	15.293604	15.05238	4.2010016	0.22749023	45.377235
54	14.955891	16.740948	4.4582057	0.30245557	78.38878
55	14.714666	14.473442	4.401049	0.1809279	56.46803
56	14.569932	15.727807	4.6582537	0.097448304	26.65852
57	13.84626	15.631318	4.5153623	0.16908777	23.165737
