Cell id	x	y	z	Boa volume	Mean cell intensity
0	14.087487	16.01728	1.3244482	0.20008884	16.55016
1	14.135732	15.004139	1.5313933	0.23573299	16.4191
2	15.5830765	17.319891	1.3658372	0.056548942	10.889257
3	12.977857	15.631321	1.8211163	0.27580854	21.226456
4	15.148873	17.126911	2.0694504	0.14989805	14.692682
5	14.859405	16.162014	2.1108394	0.25085765	24.598799
6	12.350674	16.789198	2.2763953	0.034199104	5.03945
7	15.679566	15.052383	2.5247295	0.19035895	19.468933
8	13.074346	14.71467	2.6488965	0.19440505	17.868523
9	13.701529	16.644463	2.6902854	0.5068211	53.41102
10	15.100628	14.71467	2.6488965	0.12533249	20.879166
11	13.749773	14.376956	2.7316744	0.06830187	14.332835
12	14.52169	15.148873	2.8144524	0.30798462	31.218939
13	13.074346	15.776056	3.1455646	0.3006631	16.209349
14	14.61818	17.995317	3.0213976	0.073985666	11.062482
15	12.350674	16.01728	3.0213976	0.08920668	17.308752
16	15.679566	16.499727	3.1869535	0.31097102	17.420801
17	16.547974	18.043562	3.2697315	0.2682944	25.651608
18	17.319891	16.982176	3.2697315	0.29237825	30.907394
19	15.100628	19.635641	3.2697315	0.20904805	38.692116
20	16.162014	14.61818	3.4352875	0.14874202	10.415721
21	17.60936	15.776056	3.4352875	0.2300492	36.349327
22	14.232222	16.644463	3.6008437	0.5876466	43.071934
23	13.798018	17.898829	3.3111205	0.081307165	11.898072
24	12.0129595	18.043562	3.4352875	0.16454104	19.215889
25	15.245363	18.71899	3.6008437	0.2366	32.80792
26	14.9558935	14.473446	3.5180657	0.056837946	17.566067
27	12.398918	17.368135	3.7663996	0.120130375	18.047174
28	13.894508	14.4252	3.7663996	0.28293738	39.887383
29	15.100628	15.197118	3.6836216	0.13766344	22.663214
30	13.798018	19.635641	3.6836216	0.1674311	32.55498
31	13.50855	16.885687	3.9319556	0.45133185	43.36852
32	13.701529	15.390098	3.9319556	0.36405188	40.959763
33	11.771736	16.547974	3.8905666	0.06059503	6.0794916
34	15.438342	17.850582	3.9733448	0.3456518	90.10979
35	12.688388	16.065525	4.1802897	0.33283916	39.23464
36	16.30675	16.162014	4.014734	0.4461297	70.64547
37	11.096309	16.740952	3.7663996	0.026010586	7.3222313
38	15.776056	17.078667	4.2216787	0.34141302	96.04789
39	16.789198	15.245363	4.014734	0.18265212	36.241394
40	13.267325	19.104948	4.097512	0.14720066	33.35968
41	14.135732	18.33303	4.1802897	0.37667182	82.0253
42	12.350674	18.574255	4.3458457	0.28996986	50.414883
43	15.390098	12.736632	4.2630677	0.087376304	8.117929
44	14.087487	17.03042	4.7597356	0.7466965	133.13176
45	15.486587	14.9558935	4.5941796	0.40557247	79.17163
46	13.1708355	17.947073	4.6355686	0.26762003	59.577126
47	15.052383	15.920791	4.801125	0.5738706	120.93466
48	10.999819	18.091806	4.5114017	0.07388933	7.5045285
49	15.293608	13.846263	4.5527906	0.16656409	18.595543
50	13.701529	13.846263	4.842514	0.23216857	84.72491
51	14.183977	12.977857	4.6355686	0.05972801	9.44351
52	11.723491	17.078667	4.925292	0.25654146	84.31134
53	12.447164	16.547974	5.00807	0.2669457	80.735245
54	13.749773	14.71467	4.966681	0.36347386	84.4752
55	12.205939	15.245363	4.966681	0.4173254	56.065956
56	13.653284	15.920791	5.049459	0.51684	116.50677
57	11.337532	15.872545	4.966681	0.2745562	29.48326
