Cell id	x	y	z	Boa volume	Mean cell intensity
0	12.350671	14.859401	4.3722024	0.3422541	48.106388
1	12.109447	15.776052	4.0270286	0.30194953	16.538637
2	13.170833	15.534828	4.1420865	0.19737189	20.744076
3	12.977854	13.556791	4.2571445	0.30369025	25.646544
4	13.798015	14.328708	4.3146734	0.24450547	35.94986
5	13.026098	14.714666	4.6598473	0.29659343	28.962696
6	12.012958	13.990994	4.4872603	0.38322818	21.794281
7	14.087484	13.65328	4.717376	0.10337252	9.968879
8	11.723488	16.692703	5.177608	0.33114022	29.34165
9	10.855082	15.197115	5.235137	0.24410376	18.318548
10	13.074343	16.210255	5.407724	0.4400027	63.317684
11	14.762911	15.824297	5.120079	0.12198493	11.024097
12	12.977854	15.341849	5.752898	0.6431324	84.05867
13	13.894505	16.644459	5.120079	0.03909945	7.154118
14	14.135729	15.197115	5.465253	0.26204666	26.843904
15	11.723488	15.245359	5.5227823	0.3662226	58.242527
16	12.205936	13.219077	5.752898	0.40063545	27.188026
17	11.33753	13.84626	5.5803113	0.0781989	10.955466
18	13.170833	13.026098	5.867956	0.31467023	32.77798
19	13.315567	14.232219	5.810427	0.41817665	30.577217
20	12.302426	14.425198	5.752898	0.3185534	29.032055
21	13.460301	12.398915	5.752898	0.037090916	20.364622
22	13.65328	18.188293	5.810427	0.13363442	16.282473
23	9.6972065	16.210255	5.810427	0.1388566	24.053864
24	14.666422	16.885683	6.21313	0.44817075	73.5584
25	13.074343	17.416376	6.098072	0.32323998	103.53881
26	11.819978	18.429516	5.810427	0.12519859	31.988064
27	12.447161	17.94707	5.983014	0.11662884	30.641674
28	10.710347	16.740948	6.21313	0.3718465	74.25627
29	11.675243	17.368132	6.21313	0.402644	62.820065
30	12.54365	16.35499	6.615833	0.8897803	155.77478
31	13.942749	16.16201	6.500775	0.47990558	134.34926
32	13.412057	16.885683	6.7308908	0.27557078	116.64345
33	15.293604	14.811156	6.615833	0.35256457	74.2635
34	12.833118	14.5216875	6.9034777	0.6104603	138.99818
35	10.3243885	14.907645	6.673362	0.23298988	43.027473
36	12.54365	15.245359	6.9610066	0.56078255	148.79749
37	13.460301	15.534828	6.9034777	0.42313105	139.97876
38	9.745451	13.894505	6.443246	0.10082838	12.50992
39	11.192796	14.5216875	6.7308908	0.42955834	127.70633
40	14.811156	15.486584	6.615833	0.22696428	76.671074
41	10.179654	15.824297	6.558304	0.11020153	34.207577
42	15.920787	14.183973	6.558304	0.16416413	37.136833
43	11.723488	15.776052	6.8459487	0.50213337	145.92
44	15.100625	13.508546	6.7308908	0.24356815	33.968334
45	14.087484	14.666422	7.0185356	0.55502474	153.05196
46	13.315567	13.605036	7.0185356	0.37787208	107.15653
47	11.916468	14.039239	6.9610066	0.37037355	136.11328
48	14.5216875	12.157692	6.8459487	0.15760292	20.417028
49	11.24104	13.460301	7.0760646	0.28561345	81.78996
50	10.999816	12.7366295	6.9610066	0.17353728	28.502066
51	14.232219	13.412057	7.1335936	0.246514	72.81075
52	10.903327	15.486584	7.0760646	0.27235714	121.36138
53	12.447161	12.64014	7.1335936	0.18291044	38.811604
54	12.591895	13.556791	7.3637094	0.24584448	118.12695
