Cell id	x	y	z	Boa volume	Mean cell intensity
0	11.33753	10.662103	3.2283463	0.20452042	16.924004
1	10.517368	11.675243	3.2697353	0.21405764	8.984602
2	10.758593	13.170833	3.3525136	0.032657757	6.6106234
3	11.916468	12.784874	3.4766808	0.08718369	6.582285
4	11.14455	8.539331	3.683626	0.07726113	12.63338
5	13.508546	8.346352	3.890571	0.110400565	14.685765
6	10.999816	10.3243885	4.1389055	0.4563416	29.08034
7	8.008638	8.249862	4.0147386	0.07504541	14.266952
8	11.289285	9.359492	4.0561275	0.12706661	14.200824
9	8.73231	7.52619	4.1389055	0.08949575	16.080652
10	12.350671	10.083165	4.428629	0.28313023	21.874197
11	10.806837	11.434019	4.552796	0.38004383	50.9713
12	11.530509	11.33753	4.7597413	0.16560085	30.198116
13	11.289285	12.591895	4.6769633	0.16126575	13.928182
14	12.64014	10.806837	4.7183523	0.19556122	28.682028
15	7.719169	10.951571	4.6769633	0.32099012	41.83449
16	13.556791	10.03492	4.511407	0.031790737	7.027274
17	11.916468	12.157692	4.6769633	0.15712331	18.98697
18	11.723488	14.039239	4.6355743	0.093156494	13.334977
19	8.877045	10.083165	4.8839087	0.3491201	70.796394
20	12.447161	13.122588	4.7183523	0.083137594	9.947833
21	13.315567	11.868223	4.8425193	0.11300162	9.731406
22	10.3243885	9.070024	5.0908537	0.44458866	117.00085
23	10.806837	7.5744348	4.8425193	0.28187788	21.082846
24	15.100625	7.8639035	4.8011303	0.097587936	12.197368
25	13.894505	11.096306	4.9252977	0.04614474	12.906043
26	8.394596	11.723488	5.1322427	0.40114132	60.882595
27	8.63582	14.811156	4.9252977	0.10722149	13.493188
28	9.455982	9.6972065	5.25641	0.29025906	81.20272
29	8.249862	13.701526	5.0494647	0.11146025	31.069834
30	9.890185	11.096306	5.297799	0.39555386	111.19638
31	11.33753	8.298107	5.339188	0.35403323	135.66743
32	14.5216875	8.684066	5.1322427	0.10558379	11.196104
33	10.2279	16.403234	5.0908537	0.08997742	24.22901
34	15.486584	9.263003	5.215021	0.10500577	15.520991
35	11.192796	9.841941	5.4633555	0.3783098	109.7789
36	11.964712	10.179654	5.753079	0.78629094	150.687
37	10.276144	10.420878	5.5461335	0.4086555	121.3433
38	9.552472	12.157692	5.5047445	0.4457447	87.30704
39	8.539331	13.026098	5.25641	0.10654714	31.522493
40	10.2279	15.197115	5.380577	0.344496	30.63206
41	11.434019	16.451479	5.25641	0.12340587	18.454203
42	11.916468	8.973535	5.5875225	0.28178155	130.13521
43	12.929608	9.263003	5.5875225	0.2505688	78.94345
44	13.84626	9.407738	5.5875225	0.3759014	56.57193
45	10.806837	14.087484	5.753079	0.47021392	74.55806
46	14.714666	9.745451	5.421966	0.12648861	18.204744
47	10.03492	13.026098	5.753079	0.41010052	101.1028
48	9.311248	14.087484	5.339188	0.109148204	15.650396
49	12.157692	15.534828	5.6289115	0.29883295	47.689945
50	10.565613	11.819978	5.794468	0.37137362	132.83525
51	11.723488	14.618176	5.753079	0.23900855	60.4161
52	11.4822645	11.434019	5.960024	0.6938088	148.62622
53	14.955891	12.061202	5.835857	0.40364605	53.77165
54	13.267323	12.205936	6.001413	0.5248362	134.80219
55	13.412057	10.662103	5.877246	0.37060294	133.5014
56	11.048061	12.398915	5.918635	0.37262598	131.8118
57	14.955891	10.999816	5.835857	0.20442408	78.677574
58	12.495405	12.591895	6.0841913	0.46520448	143.14223
59	14.135729	13.65328	5.918635	0.27667576	60.899166
60	12.591895	11.24104	6.0428023	0.30162668	134.37694
61	13.074343	14.376953	5.877246	0.18236324	60.773705
62	11.530509	13.412057	5.960024	0.3474824	88.268745
63	12.929608	13.556791	5.960024	0.22687027	71.060165
64	14.039239	11.096306	6.0428023	0.2129016	78.744644
65	13.990994	12.881364	6.1255803	0.20943353	67.928
