Cell id	x	y	z	Boa volume	Mean cell intensity
0	16.113766	17.512865	0.4152245	0.11829477	18.320892
1	15.776052	16.885683	0.6643592	0.0826968	18.59191
2	15.1488695	17.609354	0.5397919	0.11797261	25.349123
3	13.74977	17.94707	0.6089959	0.031893197	8.290876
4	13.65328	16.933928	0.78892654	0.111142956	15.272862
5	14.618176	17.126907	0.830449	0.17138566	30.491478
6	17.078663	18.526007	0.69204086	0.028736092	14.698371
7	16.306746	18.86372	0.8996531	0.13362928	26.32576
8	15.390094	20.745268	0.8027674	0.06352867	19.42883
9	15.293604	16.499723	1.0380613	0.16887286	25.65745
10	17.995314	18.526007	1.0795838	0.19467737	77.74846
11	14.762911	19.0567	0.9550164	0.05437951	11.320417
12	17.126907	19.539146	1.051902	0.20894876	56.981087
13	14.714666	17.850578	1.0934246	0.10151057	39.36678
14	15.293604	17.512865	1.3148776	0.45626602	54.862514
15	16.16201	20.26282	0.9965388	0.050320376	20.84168
16	16.596214	17.512865	1.2871959	0.31529164	26.94588
17	15.486584	19.97335	1.1903102	0.20115265	72.895386
18	16.35499	19.297924	1.3148776	0.26123428	109.65869
19	14.232219	20.214575	1.1764694	0.051866714	12.058909
20	13.798015	17.705845	1.3010368	0.21146156	77.3487
21	17.223396	18.333027	1.4948082	0.20563059	105.13461
22	14.714666	17.030416	1.3702409	0.10830801	45.03017
23	13.65328	17.030416	1.508649	0.2254108	76.80993
24	18.043558	17.802334	1.3979225	0.1565666	94.94948
25	16.451479	16.210255	1.4671266	0.12625195	29.452269
26	16.113766	18.429516	1.6470572	0.48078188	156.34688
27	15.1488695	19.104944	1.5363307	0.23810366	109.3899
28	14.569932	19.587393	1.4809674	0.2023124	103.281166
29	15.776052	16.644459	1.6332164	0.21687374	64.340576
30	16.692703	15.245359	1.3979225	0.06597704	16.01741
31	15.004135	16.451479	1.591694	0.17341523	48.441223
32	13.412057	19.635637	1.4809674	0.18269324	54.89546
33	14.280463	18.429516	1.7993062	0.5141892	141.25114
34	17.56111	16.982172	1.743943	0.32389313	123.4994
35	18.429516	16.933928	1.5363307	0.110079855	36.24327
36	18.815475	15.727807	1.4532858	0.046100166	12.708495
37	16.789192	17.512865	1.9100327	0.29795977	147.10493
38	15.438338	17.75409	1.9515551	0.5533953	157.6423
39	18.188293	16.113766	1.743943	0.055184893	17.55149
40	12.54365	18.622496	1.7854654	0.08682037	28.963995
41	13.3638115	18.815475	1.8685102	0.06691128	31.701694
42	16.113766	16.596214	2.1314857	0.3353618	127.88466
43	14.618176	17.27164	2.186849	0.27215528	111.12178
44	17.995314	15.341849	1.965396	0.08807677	29.454908
45	17.223396	15.824297	2.0622816	0.10663281	29.065922
46	13.460301	17.705845	2.0346	0.12209617	24.02724
47	14.859401	16.210255	2.2422123	0.31438962	86.7789
48	15.872541	15.534828	2.1591675	0.127154	29.359924
49	12.929608	16.933928	2.0899634	0.06929522	12.999872
50	15.534828	14.907645	2.352939	0.07780007	16.884281
