Cell id	x	y	z	Boa volume	Mean cell intensity
0	14.907645	12.591895	2.5434635	0.46316212	67.769615
1	15.679563	11.626999	2.3148377	0.06272611	12.233235
2	14.762911	11.723488	2.6291983	0.4434064	75.68867
3	12.54365	11.868223	2.8864024	0.49089998	37.643303
4	13.798015	11.771733	2.9721372	0.58149695	66.47144
5	16.54797	11.771733	3.315076	0.30584797	34.24082
6	14.280463	13.122588	3.7437499	0.4430073	45.398182
7	15.438338	10.903327	3.4865456	0.15864451	18.860182
8	14.569932	11.192796	3.6865933	0.5021415	51.86767
9	15.390094	12.591895	3.772328	0.46662104	66.41171
10	17.078663	10.372634	3.886641	0.20467469	27.382849
11	13.315567	12.398915	3.9437973	0.40356237	46.948517
12	13.3638115	10.903327	3.8009062	0.2794405	18.473045
13	14.039239	11.964712	4.05811	0.49256292	70.04083
14	12.350671	11.4822645	4.115267	0.2813695	23.285334
15	16.065521	10.469123	4.143845	0.2803052	31.676922
16	13.942749	14.666422	4.401049	0.37622362	40.957336
17	15.293604	11.578753	4.5153623	0.6734908	94.50873
18	16.35499	12.54365	4.2867365	0.0634578	6.7075133
19	15.05238	13.460301	4.6296754	0.3711683	81.05333
20	17.27164	8.8288	4.401049	0.08507603	27.74651
21	14.714666	10.3243885	4.4582057	0.22250141	20.650976
22	14.087484	12.977854	4.6582537	0.37382898	78.55056
23	14.039239	9.938431	4.4582057	0.061462272	23.678463
24	17.6576	9.938431	4.6296754	0.18039577	39.090897
25	13.412057	13.798015	4.6582537	0.25017273	53.272243
26	17.56111	11.192796	4.6582537	0.19336669	41.707455
27	16.451479	16.065521	4.5153623	0.06066406	16.79266
28	16.644459	9.166513	4.6296754	0.09438849	27.365507
29	12.881364	12.302426	4.743988	0.27970657	62.34136
30	13.412057	11.578753	4.743988	0.33777642	46.40251
31	11.868223	13.508546	4.5439405	0.041972615	10.25196
32	17.6576	12.061202	4.7725663	0.18285692	53.082016
33	11.819978	12.254181	4.601097	0.02281554	10.061228
34	17.75409	13.3638115	4.858301	0.09059699	12.621058
35	16.065521	15.534828	4.8011446	0.17407659	39.129047
36	16.16201	9.841941	4.8868794	0.26427448	82.47459
37	16.740948	13.267323	5.0583487	0.3693058	132.61516
38	16.789192	10.613857	5.086927	0.26034993	92.06284
39	13.894505	8.877045	4.944036	0.17307882	37.065914
40	15.727807	14.569932	5.086927	0.2677999	42.913982
41	16.258501	11.916468	5.20124	0.45657688	122.29002
42	10.469123	13.315567	4.9726143	0.08554165	16.223837
43	15.534828	10.951571	5.2583966	0.38813028	138.90083
44	16.113766	13.122588	5.286975	0.2784427	134.1232
45	9.841941	12.302426	4.9154577	0.027538292	5.405798
46	14.859401	9.890185	5.20124	0.28502798	52.31654
47	14.473442	11.289285	5.286975	0.37569147	147.9319
48	11.916468	11.385775	5.2298183	0.26041645	50.82071
49	13.556791	9.745451	5.2298183	0.1545204	42.22396
50	13.84626	10.662103	5.3441315	0.20028453	134.84781
51	14.714666	12.254181	5.458444	0.34376302	149.2918
52	15.05238	12.977854	5.3727098	0.35187817	153.30026
53	13.122588	14.183973	5.315553	0.20587201	61.90496
54	10.855082	11.723488	5.1440835	0.0762957	14.27108
55	12.447161	13.65328	5.4012876	0.26301065	67.31459
56	13.074343	11.048061	5.458444	0.2991962	127.75039
57	12.302426	12.109447	5.429866	0.2655383	74.49334
58	14.907645	13.894505	5.315553	0.224763	68.36369
59	11.33753	13.170833	5.2298183	0.10609559	17.111448
60	13.942749	13.460301	5.429866	0.2575562	124.51829
61	14.280463	14.569932	5.3441315	0.07682784	21.386879
62	13.315567	12.54365	5.4870224	0.29380828	124.94277
63	12.254181	10.3243885	5.315553	0.035520405	7.797741
