Cell id	x	y	z	Boa volume	Mean cell intensity
0	14.569932	10.710347	2.2165241	0.110920556	16.914703
1	13.701526	11.771733	2.5929148	0.6298477	60.1846
2	11.048061	11.4822645	2.5929148	0.3338811	38.876095
3	13.701526	10.758593	2.8229315	0.6761822	72.80964
4	12.350671	11.048061	3.0529482	0.7504537	72.13055
5	10.710347	10.662103	2.7183785	0.30419198	25.261343
6	16.017277	10.806837	3.220233	0.17696671	26.837723
7	14.714666	9.407738	3.3038754	0.12342893	12.775094
8	13.315567	11.964712	3.5548027	0.29051548	34.7333
9	15.486584	10.903327	3.492071	0.15808249	21.847486
10	12.7366295	12.688384	3.5757132	0.28579444	44.791897
11	13.219077	10.372634	3.5338922	0.052369688	8.090131
12	14.5216875	11.675243	3.7639086	0.6357369	62.46967
13	11.771733	10.13141	3.701177	0.18363461	19.516827
14	11.819978	9.118269	3.6593556	0.17813481	26.008585
15	13.65328	10.613857	4.5166903	0.8105621	65.112114
16	11.723488	11.385775	3.8057299	0.5401476	49.112404
17	12.7366295	10.951571	3.952104	0.697646	83.87959
18	10.758593	10.613857	3.6802664	0.10313325	19.237669
19	16.017277	8.973535	3.6384451	0.06463471	20.818378
20	14.473442	9.938431	3.6384451	0.046821225	9.950076
21	16.306746	9.455982	3.8266406	0.2120583	24.853617
22	15.100625	9.118269	4.0566573	0.35096452	26.396198
23	14.473442	10.03492	4.3075843	0.43204993	92.37962
24	13.267323	8.298107	4.16121	0.16207348	18.317802
25	16.644459	7.284966	4.1403	0.10980113	14.947981
26	12.54365	9.070024	4.3075843	0.18830699	22.826794
27	17.319885	8.298107	4.286674	0.12902607	26.755098
28	15.100625	12.012958	4.3075843	0.107902974	12.95521
29	13.942749	12.784874	4.4121375	0.46772557	64.172
30	10.806837	11.096306	4.391227	0.14810498	52.0857
31	12.977854	12.157692	4.537601	0.5390768	80.53772
32	11.675243	13.122588	4.4748693	0.29241365	51.041546
33	15.727807	7.4779453	4.4121375	0.11603098	13.63659
34	11.434019	10.276144	4.4539585	0.2692464	58.68745
35	12.109447	10.710347	4.391227	0.15491888	51.701344
36	11.33753	11.434019	4.537601	0.16723257	60.385975
37	10.083165	13.170833	4.391227	0.07874922	8.603763
38	17.6576	10.999816	4.5794225	0.14367595	35.803356
39	16.54797	9.841941	4.6630645	0.28603777	37.429672
40	15.004135	8.394596	4.6630645	0.3377261	71.64183
41	16.306746	8.539331	4.537601	0.12167679	29.19759
42	12.495405	7.0919867	4.683975	0.20320024	28.300127
43	15.824297	9.263003	4.7885284	0.29786476	102.96383
44	14.907645	12.254181	4.9767237	0.38333055	125.39335
45	13.701526	7.9121485	4.7885284	0.20845667	43.70717
46	12.012958	8.105127	4.746707	0.2139078	27.281694
47	12.205936	9.214758	4.9976344	0.2859891	122.31198
48	14.376953	9.648962	4.9767237	0.5496384	142.04614
49	15.679563	10.420878	4.955813	0.30102837	116.40536
50	15.920787	12.447161	4.9976344	0.50082165	120.6253
51	17.030416	12.302426	4.7257967	0.10658886	9.404018
52	13.170833	8.587576	4.9349027	0.16455568	49.76127
53	16.740948	11.096306	4.7885284	0.11710174	39.957302
54	15.197115	13.798015	4.913992	0.19950126	33.470684
55	14.666422	15.486584	4.8094387	0.11768579	28.53948
56	11.530509	9.793696	5.081277	0.40859064	116.5977
57	14.907645	10.903327	4.955813	0.29976293	114.82723
58	15.534828	14.955891	4.7885284	0.109460436	30.33294
59	10.565613	9.938431	4.9767237	0.13622932	38.08168
60	14.280463	14.328708	4.872171	0.13681337	35.69599
61	13.074343	10.083165	5.102187	0.52189606	152.61061
62	9.745451	10.469123	5.018545	0.1771614	41.938457
63	8.346352	12.64014	4.872171	0.08069605	9.770119
64	13.219077	11.24104	5.2067404	0.52311283	150.39278
65	11.723488	11.530509	5.227651	0.40888268	111.907425
66	13.74977	12.157692	5.290383	0.46894234	156.4537
67	12.157692	12.495405	5.1649194	0.33602262	108.92427
68	13.74977	13.219077	5.1649194	0.33115554	55.40131
69	11.385775	13.508546	5.1440086	0.2762063	48.419044
70	10.420878	11.4822645	5.102187	0.19638634	64.01224
71	10.372634	13.556791	5.102187	0.18300189	44.87797
72	9.745451	12.254181	5.060366	0.04983881	9.589814
73	10.903327	10.613857	5.1440086	0.1318003	67.90745
74	9.455982	13.219077	5.102187	0.035188925	9.560142
75	12.784874	13.990994	5.102187	0.109217085	13.390229
76	10.903327	12.54365	5.2485614	0.15701172	57.9605
