Cell id	x	y	z	Boa volume	Mean cell intensity
0	8.73231	13.170833	6.0911574	0.12588213	8.493499
1	9.793696	12.784874	6.517926	0.19315773	17.957764
2	5.065705	11.14455	6.246346	0.02916781	8.690401
3	6.1753354	10.420878	6.634318	0.1952347	32.341637
4	9.311248	10.083165	6.634318	0.14195603	17.055218
5	8.684066	11.289285	6.828304	0.169679	24.107271
6	8.73231	13.122588	7.061087	0.20327164	15.526709
7	9.263003	11.530509	7.061087	0.090031914	15.981912
8	10.179654	15.486584	7.1774783	0.10628642	11.501207
9	6.6095386	11.24104	7.061087	0.24192125	35.59313
10	8.877045	15.100625	6.9446955	0.052285332	10.704641
11	9.986675	6.6095386	7.0222898	0.04542232	6.409529
12	7.4297004	10.2279	7.29387	0.3744858	64.2418
13	11.048061	10.517368	7.5266533	0.34712404	29.647087
14	9.600717	13.84626	7.3714643	0.17645171	22.461906
15	10.13141	11.723488	7.4490585	0.26711574	33.382793
16	10.710347	11.675243	7.4490585	0.13211302	26.97249
17	7.1884766	15.776052	7.29387	0.06944287	10.889434
18	8.877045	8.587576	7.5266533	0.24724913	57.905396
19	7.4779453	12.881364	7.720639	0.5403721	87.00912
20	8.491086	9.455982	7.6042476	0.22512493	68.34393
21	11.868223	9.938431	7.4490585	0.035308402	4.191827
22	8.056883	11.289285	7.7982335	0.37304094	111.154175
23	7.0919867	14.714666	7.4490585	0.20092377	16.912636
24	10.710347	12.929608	7.7982335	0.3490204	35.283646
25	8.491086	10.469123	7.8370304	0.40582088	122.57886
26	11.096306	14.569932	7.487856	0.06465682	4.913403
27	11.916468	12.302426	7.875828	0.3459501	21.349373
28	9.407738	9.263003	7.953422	0.3451374	79.27736
29	8.153373	13.026098	8.031016	0.2913169	108.14383
30	13.267323	11.771733	7.914625	0.1345512	10.748904
31	8.539331	14.328708	8.069814	0.33285618	59.48155
32	8.153373	15.486584	7.914625	0.33059862	50.026836
33	9.552472	10.758593	8.225002	0.4544038	106.8028
34	8.539331	11.916468	8.108611	0.36969975	95.833466
35	12.012958	7.719169	7.875828	0.108724594	10.343786
36	13.508546	8.105127	7.914625	0.06438591	6.999988
37	10.372634	8.63582	7.9922194	0.09102524	22.865984
38	9.118269	13.219077	8.2638	0.60818946	135.3579
39	10.469123	9.745451	8.186205	0.40121543	102.05602
40	9.600717	14.5216875	8.418988	0.43065414	93.10069
41	11.385775	8.780555	8.186205	0.15125722	30.281506
42	10.758593	10.758593	8.612974	0.34369254	135.45262
43	9.407738	16.306746	8.302597	0.18737835	42.418793
44	9.504227	12.061202	8.535379	0.4226172	146.38618
45	9.793696	15.679563	8.457786	0.16146144	43.82768
46	10.469123	11.289285	8.651772	0.36708096	142.33185
47	13.267323	8.539331	8.341393	0.061857432	15.089
48	12.205936	9.118269	8.496583	0.18141836	36.54519
49	11.24104	10.083165	8.612974	0.36012766	109.90159
50	10.710347	12.205936	8.80696	0.47210315	153.176
51	10.951571	15.1488695	8.768163	0.25555697	50.147182
52	14.183973	9.6972065	8.612974	0.17329112	29.334795
53	10.517368	13.170833	8.8457575	0.43959412	151.48598
54	10.517368	14.087484	8.768163	0.3677131	108.52402
55	10.855082	15.969031	8.651772	0.23505823	59.4883
56	13.412057	9.455982	8.768163	0.09680462	35.05203
57	12.64014	10.13141	8.80696	0.14294936	49.042217
58	14.5216875	10.951571	8.690569	0.11721306	11.38667
59	11.771733	11.289285	8.923351	0.30079868	80.89793
60	12.64014	11.33753	8.884555	0.3011599	84.248085
61	12.447161	12.447161	9.039743	0.38161972	125.14798
62	12.447161	16.017277	8.80696	0.21410799	28.696947
63	11.578753	12.254181	9.039743	0.34423435	132.69722
64	11.868223	13.460301	9.039743	0.36383006	97.54068
65	13.460301	10.469123	8.884555	0.12976515	38.518154
66	15.583073	11.578753	8.729365	0.024742972	8.094891
67	11.723488	14.328708	9.039743	0.39019847	104.48264
68	13.894505	11.868223	9.000946	0.15161844	13.66633
69	12.495405	15.1488695	8.962149	0.24444973	35.34303
70	13.122588	13.122588	9.078541	0.2661224	59.866634
71	14.473442	12.64014	8.962149	0.06772711	9.415982
72	13.315567	14.087484	9.194932	0.34766585	42.20743
