Cell id	x	y	z	Boa volume	Mean cell intensity
0	16.065521	15.776052	5.6513777	0.16726258	11.668802
1	15.679563	15.1488695	6.1867714	0.13098544	10.209272
2	15.245359	16.35499	6.246259	0.19523199	13.750989
3	14.5216875	16.451479	6.424724	0.33854058	26.22183
4	14.135729	15.05238	6.5437	0.1160315	12.262486
5	16.644459	16.933928	6.960118	0.27374017	21.57034
6	15.438338	17.802334	7.1980705	0.4655106	25.79429
7	13.508546	18.381271	6.960118	0.0887544	11.015587
8	16.065521	15.824297	7.495511	0.42051032	33.113377
9	15.05238	16.933928	7.5549994	0.6909274	43.385197
10	14.039239	16.837439	7.7334642	0.4747876	52.059902
11	16.789192	19.153189	7.436023	0.22721681	50.255478
12	13.942749	17.995314	7.376535	0.11423148	10.149099
13	15.631318	20.16633	7.2575583	0.12973927	10.246504
14	16.065521	13.556791	7.436023	0.11063146	14.115124
15	13.605036	20.311064	7.3170466	0.068261966	8.30222
16	18.960209	15.776052	7.436023	0.14220089	12.29886
17	12.977854	16.596214	7.3170466	0.10066217	7.9821053
18	18.622496	16.982172	7.5549994	0.20977055	48.34316
19	16.113766	14.376953	7.436023	0.05801575	8.918849
20	14.907645	15.920787	7.7334642	0.3870024	53.288376
21	15.245359	19.394413	7.792952	0.3465714	63.90764
22	14.569932	19.876862	7.6144876	0.11215455	11.666642
23	14.666422	14.714666	7.7334642	0.3108481	20.154356
24	17.368132	18.477762	7.971417	0.20907824	68.65506
25	16.499723	17.898823	8.090393	0.6017576	113.62684
26	13.65328	15.486584	7.7334642	0.035030987	4.6640334
27	12.929608	19.249678	7.8524404	0.2298476	36.638294
28	17.56111	17.368132	7.971417	0.31624812	79.21386
29	17.898823	14.907645	8.030905	0.2904941	28.081236
30	17.898823	16.451479	8.090393	0.19010888	45.843075
31	15.727807	18.767231	8.328346	0.29741725	94.085434
32	14.425198	18.284782	8.387834	0.51660323	134.24803
33	16.933928	16.306746	8.5662985	0.73689693	123.88222
34	13.942749	19.008453	8.268858	0.24590923	49.61491
35	16.017277	17.175152	8.50681	0.48766458	110.19404
36	14.955891	16.885683	9.042204	0.7524047	138.10191
37	15.197115	17.898823	8.5662985	0.521034	138.18817
38	12.881364	18.284782	8.447322	0.4828184	60.662884
39	11.578753	17.75409	8.268858	0.06535426	5.4173656
40	17.126907	14.907645	8.5662985	0.3215097	75.75445
41	13.942749	17.319885	9.042204	0.6666965	145.53154
42	16.065521	15.004135	8.744763	0.41746414	81.64849
43	15.438338	16.017277	8.804252	0.6964659	119.0473
44	17.56111	13.701526	8.5662985	0.03392329	10.93061
45	13.605036	15.824297	9.042204	0.534188	112.217155
46	14.425198	15.390094	9.101692	0.43338734	126.48803
47	12.205936	16.16201	8.86374	0.29852495	34.928097
48	13.219077	16.837439	9.042204	0.3174943	103.909546
49	12.254181	17.27164	8.804252	0.1524471	32.98896
50	16.499723	13.942749	8.744763	0.08266205	10.180902
51	15.1488695	14.762911	9.1611805	0.3012942	90.75254
52	11.626999	14.955891	8.744763	0.04901569	5.338991
53	15.245359	13.798015	8.982716	0.26044777	35.91897
54	13.942749	14.569932	9.1611805	0.38146392	63.520775
55	12.350671	15.05238	8.982716	0.034200214	5.919033
56	13.460301	13.74977	9.1611805	0.18540116	14.167179
