Cell id	x	y	z	Boa volume	Mean cell intensity
0	15.920787	12.302426	4.6647396	0.034220412	8.3937645
1	14.955891	13.267323	5.0395846	0.5131123	69.06381
2	14.811156	12.157692	5.2061825	0.52067375	74.9585
3	12.64014	12.977854	5.164533	0.2584465	32.319885
4	13.74977	12.495405	5.4144297	0.6993373	68.638794
5	12.495405	12.157692	5.3727803	0.20018457	19.521353
6	16.885683	12.012958	5.8309245	0.3196167	20.492052
7	14.859401	11.578753	6.2474194	0.5826195	41.864273
8	14.135729	13.84626	6.3723674	0.34055611	38.171074
9	14.762911	13.556791	6.2890687	0.16150483	33.61798
10	15.872541	11.048061	5.955873	0.043235987	8.251117
11	15.920787	13.122588	6.497316	0.31040725	55.139557
12	15.293604	12.977854	6.330718	0.28336054	61.576748
13	13.219077	12.881364	6.497316	0.50622946	40.45984
14	17.46462	10.565613	6.497316	0.19737326	25.55526
15	13.219077	11.24104	6.4556665	0.18641885	14.876618
16	14.135729	12.398915	6.6639137	0.58320117	81.20404
17	12.157692	12.302426	6.4556665	0.030245803	6.4038563
18	16.258501	10.662103	6.8305116	0.2565077	31.518179
19	11.819978	11.771733	6.788862	0.04798613	7.8000007
20	15.486584	11.675243	7.2053566	0.62837595	79.9454
21	14.618176	10.03492	6.95546	0.14337674	18.50696
22	17.609354	8.973535	6.95546	0.09054353	19.93459
23	16.644459	13.267323	7.080408	0.057680298	10.892435
24	13.84626	10.517368	7.122058	0.10401842	14.898354
25	14.762911	12.012958	7.413604	0.26339054	88.51553
26	15.004135	14.039239	7.413604	0.4586311	71.03251
27	14.087484	15.293604	7.1637073	0.4277067	43.43
28	14.135729	13.460301	7.3719544	0.49130043	75.73544
29	17.850578	9.938431	7.2470064	0.23324168	27.704245
30	13.122588	11.819978	7.330305	0.3949404	37.982468
31	12.54365	12.54365	7.4552536	0.31835648	46.86731
32	13.315567	14.328708	7.330305	0.29160058	51.176655
33	11.048061	13.074343	7.1637073	0.020454694	7.796217
34	11.675243	14.087484	7.330305	0.060685493	8.34662
35	16.740948	9.070024	7.3719544	0.11167681	17.473822
36	17.705845	11.24104	7.413604	0.25786486	40.60837
37	18.236538	12.302426	7.496903	0.23993066	42.486588
38	16.113766	9.793696	7.580202	0.33735704	73.92943
39	16.54797	16.933928	7.4552536	0.04779225	8.545634
40	13.701526	8.8288	7.580202	0.21501665	25.06737
41	14.762911	9.552472	7.871748	0.43187517	35.756874
42	16.16201	16.16201	7.7467995	0.24080314	25.335457
43	16.837439	10.710347	7.8300986	0.31564212	100.480316
44	13.605036	10.758593	8.121645	0.29906508	121.580376
45	15.390094	10.999816	8.079995	0.5474297	134.70038
46	16.789192	13.701526	7.9966965	0.47811636	124.62317
47	13.3638115	9.745451	7.8300986	0.19155675	28.988047
48	16.499723	12.061202	8.038346	0.6434989	115.37643
49	17.995314	13.701526	7.70515	0.09238542	12.231849
50	16.113766	13.556791	8.121645	0.4047315	127.268974
51	9.986675	13.701526	7.871748	0.07105825	12.205968
52	11.24104	11.626999	8.079995	0.36198023	39.68077
53	14.376953	11.578753	8.288242	0.5543125	149.64212
54	16.403234	14.907645	7.9966965	0.20532247	33.31566
55	15.341849	15.293604	8.038346	0.15278009	37.141212
56	10.372634	12.012958	7.913398	0.07561451	13.611487
57	12.012958	12.350671	8.288242	0.37574595	60.36091
58	12.881364	11.096306	8.329892	0.41277766	118.87892
59	13.074343	12.688384	8.329892	0.4370131	113.2564
60	12.205936	14.183973	8.329892	0.36789367	51.91441
61	14.714666	14.280463	8.246593	0.3198106	55.280334
62	12.833118	14.569932	8.329892	0.25505355	55.75433
63	14.425198	12.54365	8.454841	0.5114643	149.265
64	15.197115	13.267323	8.413191	0.4856778	157.12415
65	13.65328	13.798015	8.371542	0.34414297	112.87638
66	11.33753	13.605036	8.163294	0.093354836	7.330191
67	14.087484	15.05238	8.288242	0.087150574	14.731845
