0.000000000000000000e+00 7.960000000000000000e+02 8.920000000000000000e+02
0.000000000000000000e+00 8.220000000000000000e+02 9.360000000000000000e+02
0.000000000000000000e+00 8.220000000000000000e+02 9.380000000000000000e+02
1.000000000000000000e+00 8.780000000000000000e+02 7.800000000000000000e+02
1.000000000000000000e+00 8.890000000000000000e+02 7.880000000000000000e+02
2.000000000000000000e+00 7.110000000000000000e+02 7.930000000000000000e+02
2.000000000000000000e+00 7.860000000000000000e+02 8.550000000000000000e+02
2.000000000000000000e+00 7.570000000000000000e+02 7.920000000000000000e+02
2.000000000000000000e+00 7.570000000000000000e+02 8.250000000000000000e+02
2.000000000000000000e+00 7.740000000000000000e+02 8.240000000000000000e+02
2.000000000000000000e+00 7.740000000000000000e+02 8.430000000000000000e+02
2.000000000000000000e+00 8.160000000000000000e+02 8.590000000000000000e+02
2.000000000000000000e+00 8.160000000000000000e+02 8.700000000000000000e+02
3.000000000000000000e+00 8.510000000000000000e+02 8.850000000000000000e+02
3.000000000000000000e+00 8.510000000000000000e+02 9.010000000000000000e+02
5.000000000000000000e+00 9.560000000000000000e+02 7.910000000000000000e+02
5.000000000000000000e+00 9.250000000000000000e+02 7.880000000000000000e+02
5.000000000000000000e+00 9.430000000000000000e+02 8.260000000000000000e+02
5.000000000000000000e+00 9.970000000000000000e+02 8.710000000000000000e+02
5.000000000000000000e+00 1.030000000000000000e+03 8.960000000000000000e+02
5.000000000000000000e+00 1.035000000000000000e+03 8.930000000000000000e+02
5.000000000000000000e+00 1.035000000000000000e+03 9.090000000000000000e+02
6.000000000000000000e+00 8.860000000000000000e+02 7.960000000000000000e+02
6.000000000000000000e+00 8.860000000000000000e+02 7.980000000000000000e+02
6.000000000000000000e+00 8.680000000000000000e+02 7.680000000000000000e+02
6.000000000000000000e+00 8.680000000000000000e+02 7.830000000000000000e+02
6.000000000000000000e+00 8.980000000000000000e+02 8.000000000000000000e+02
6.000000000000000000e+00 8.980000000000000000e+02 8.140000000000000000e+02
7.000000000000000000e+00 6.900000000000000000e+02 6.280000000000000000e+02
7.000000000000000000e+00 7.370000000000000000e+02 6.800000000000000000e+02
7.000000000000000000e+00 7.370000000000000000e+02 6.930000000000000000e+02
7.000000000000000000e+00 7.640000000000000000e+02 6.980000000000000000e+02
7.000000000000000000e+00 7.790000000000000000e+02 7.000000000000000000e+02
7.000000000000000000e+00 7.790000000000000000e+02 7.120000000000000000e+02
7.000000000000000000e+00 7.920000000000000000e+02 7.240000000000000000e+02
7.000000000000000000e+00 7.920000000000000000e+02 7.450000000000000000e+02
7.000000000000000000e+00 7.940000000000000000e+02 7.250000000000000000e+02
7.000000000000000000e+00 7.940000000000000000e+02 7.360000000000000000e+02
8.000000000000000000e+00 6.480000000000000000e+02 6.250000000000000000e+02
8.000000000000000000e+00 5.510000000000000000e+02 5.500000000000000000e+02
8.000000000000000000e+00 7.480000000000000000e+02 7.150000000000000000e+02
8.000000000000000000e+00 7.480000000000000000e+02 7.160000000000000000e+02
8.000000000000000000e+00 7.510000000000000000e+02 7.200000000000000000e+02
