Cell id	x	y	z	Boa volume	Mean cell intensity
0	16.065521	13.219077	5.875	0.06619003	4.4879227
1	15.341849	13.074343	6.5	1.000706	68.7152
2	13.219077	12.7366295	6.625	0.51410013	36.991142
3	14.087484	12.7366295	6.75	0.5493045	62.749527
4	14.859401	12.254181	7.625	0.43525398	39.737667
5	16.451479	12.977854	7.625	0.33996943	50.721188
6	14.666422	13.894505	7.75	0.38186553	38.17158
7	15.679563	11.964712	7.5625	0.13208911	16.584723
8	15.390094	11.192796	7.5625	0.07666405	7.5009394
9	15.534828	13.412057	8.0	0.42041576	44.013412
10	13.508546	13.267323	8.1875	0.36950037	57.07305
11	12.784874	12.447161	8.25	0.2743613	23.779722
12	13.74977	11.964712	8.1875	0.29269084	18.33781
13	14.328708	12.881364	8.25	0.4527107	62.029263
14	15.438338	12.64014	9.0625	0.74656534	88.978325
15	14.811156	14.087484	9.0625	0.77085924	70.05858
16	14.087484	14.859401	8.9375	0.6127305	40.076866
17	14.762911	11.675243	8.9375	0.22155476	16.937487
18	19.153189	12.350671	8.75	0.073900074	11.151582
19	12.061202	13.412057	8.8125	0.026766956	8.679358
20	13.267323	13.074343	9.1875	0.6511353	52.3002
21	17.030416	10.372634	9.3125	0.22228211	33.497753
22	18.284782	14.232219	9.1875	0.084083155	11.43771
23	15.05238	9.214758	9.25	0.039132126	6.754654
24	18.381271	12.109447	9.3125	0.07928256	12.878902
25	16.113766	16.306746	9.5	0.3114568	39.67882
26	17.46462	11.289285	9.4375	0.19929744	47.24345
27	10.903327	13.026098	9.3125	0.095866434	13.077388
28	17.319885	12.688384	9.6875	0.45183784	58.04147
29	16.113766	11.096306	9.75	0.29167253	90.72197
30	15.920787	15.245359	9.75	0.32833162	56.705555
31	12.205936	15.341849	9.625	0.09543002	11.724081
32	16.499723	14.039239	10.0	0.72139853	140.17113
33	14.714666	16.017277	9.625	0.1040129	8.720287
34	16.451479	11.819978	10.0	0.28076208	91.62725
35	16.065521	12.833118	10.0625	0.47889575	116.964905
36	17.609354	14.183973	9.75	0.10808613	19.423925
37	13.170833	15.920787	9.6875	0.07666405	10.97913
38	15.631318	9.938431	9.75	0.06749928	12.534482
39	13.798015	10.758593	10.0	0.36019012	50.354618
40	12.398915	12.398915	10.0	0.28905404	62.307217
41	11.434019	12.784874	9.875	0.09164773	23.81899
42	14.955891	11.048061	10.0625	0.29909164	62.469593
43	15.486584	12.012958	10.25	0.41939747	143.19939
44	12.64014	13.170833	10.125	0.2849808	77.68896
45	14.859401	13.556791	10.4375	0.8108642	153.22353
46	12.784874	14.5216875	10.125	0.29836428	73.242966
47	13.605036	12.012958	10.1875	0.5730165	122.91913
48	13.412057	14.859401	10.0625	0.22897385	72.35353
49	13.65328	13.701526	10.3125	0.628878	124.255554
50	15.05238	14.714666	10.125	0.25457704	70.77275
51	14.618176	12.447161	10.375	0.3985949	149.29865
52	12.54365	11.434019	10.125	0.06619003	12.676921
53	14.376953	15.245359	10.25	0.075063854	24.261614
