Cell id	x	y	z	Boa volume	Mean cell intensity
0	10.758593	12.7366295	2.7654264	0.036896084	9.81308
1	10.806837	13.605036	2.8641918	0.069309466	9.034799
2	11.675243	11.916468	2.8641918	0.08942415	8.688934
3	8.394596	8.105127	3.20987	0.047815483	8.802864
4	10.372634	11.14455	3.456783	0.029195031	14.783453
5	8.684066	10.083165	3.9506092	0.116665184	12.535895
6	8.973535	9.263003	4.0987573	0.2219512	23.255083
7	10.710347	12.881364	4.34567	0.3859721	38.158535
8	10.083165	8.63582	3.999992	0.15712444	17.880621
9	11.385775	11.4822645	4.197522	0.21689379	30.158716
10	7.4297004	12.977854	4.197522	0.18057242	27.389317
11	10.710347	11.530509	4.0493746	0.05930959	18.95347
12	11.868223	12.447161	4.34567	0.40999478	48.14553
13	10.903327	8.346352	4.197522	0.13884881	16.019775
14	13.122588	11.048061	4.197522	0.070343934	13.235297
15	12.350671	11.33753	4.14814	0.11367671	9.026253
16	8.394596	11.048061	4.34567	0.23321542	56.14074
17	11.578753	14.328708	4.395053	0.16631973	9.419419
18	7.719169	12.205936	4.2962875	0.13540058	34.166245
19	13.219077	12.012958	4.5432005	0.11494107	16.374956
20	12.447161	13.605036	4.395053	0.13137764	10.181041
21	9.311248	10.806837	4.6913486	0.4198797	72.30175
22	12.7366295	12.495405	4.5432005	0.07103358	8.820354
23	10.2279	10.13141	4.7407312	0.5404529	94.24357
24	8.201617	13.701526	4.7407312	0.25321516	52.524353
25	8.298107	15.631318	4.493818	0.085746035	10.989254
26	11.434019	9.407738	4.839496	0.5522918	100.718094
27	8.8288	11.771733	4.839496	0.17781383	54.22453
28	8.684066	12.833118	4.790114	0.2104571	42.034515
29	10.179654	17.802334	4.7407312	0.12689494	20.40208
30	10.806837	18.622496	4.6913486	0.11091813	13.696299
31	8.73231	15.004135	4.7407312	0.10953884	14.347248
32	9.600717	12.350671	5.1851745	0.48918918	110.89898
33	11.916468	10.03492	5.234557	0.34505308	121.477905
34	8.925289	14.135729	5.0864096	0.28011137	81.68453
35	9.6972065	13.508546	5.1357923	0.26436445	68.065155
36	12.061202	18.86372	4.9382615	0.08689544	9.428554
37	14.039239	9.793696	5.1851745	0.23298554	38.30836
38	10.710347	13.3638115	5.5802355	0.5283841	119.05793
39	10.903327	16.017277	5.1851745	0.28390443	53.71309
40	10.999816	17.175152	5.0864096	0.17413571	23.59779
41	10.420878	11.723488	5.3333225	0.52620023	121.28897
42	9.841941	15.1488695	5.234557	0.249652	92.66119
43	11.33753	11.048061	5.432088	0.4556264	128.98434
44	10.999816	15.197115	5.3333225	0.2348246	57.258842
45	9.455982	15.727807	5.1851745	0.04632125	14.600482
46	12.302426	16.54797	5.382705	0.31034088	40.66275
47	13.026098	10.13141	5.432088	0.302295	73.81924
48	12.64014	11.14455	5.629618	0.49792472	146.66216
49	12.350671	17.705845	5.3333225	0.17367595	37.317383
50	12.205936	11.964712	5.777766	0.41125914	147.51343
51	12.350671	13.267323	5.7283835	0.5511424	133.74174
52	10.179654	14.376953	5.5802355	0.24700835	93.95751
53	14.087484	16.113766	5.4814706	0.22413509	45.70363
54	14.473442	10.951571	5.5802355	0.21505474	44.006943
55	11.192796	12.447161	5.679001	0.40827066	134.97311
56	12.929608	17.223396	5.4814706	0.18160689	36.76238
57	15.631318	12.109447	5.679001	0.26344493	53.715878
58	13.074343	12.64014	5.876531	0.3966616	118.66684
59	11.289285	14.087484	5.777766	0.47125837	123.27638
60	16.258501	13.122588	5.629618	0.21666391	40.358788
61	12.205936	15.727807	5.679001	0.23287061	77.19783
62	14.135729	13.412057	5.925914	0.40516725	112.18246
63	12.833118	14.183973	5.8271484	0.6167738	134.51892
64	15.534828	14.859401	5.679001	0.17333113	47.767174
65	13.556791	15.293604	5.7283835	0.34562778	36.43599
66	14.762911	15.631318	5.679001	0.1595382	44.511223
67	13.701526	11.964712	5.876531	0.49585578	126.6552
68	14.666422	12.302426	5.777766	0.29930654	37.769997
69	15.438338	13.3638115	5.777766	0.23597401	42.86474
70	13.798015	14.232219	5.876531	0.25562894	128.54626
71	14.714666	14.569932	5.876531	0.2619507	48.905865
72	11.771733	14.811156	5.9752965	0.20608933	81.80559
